Dataset,soc_id,SubCase,Year,VarID_Code,VarID,Code,Comment,EthnoReferences,SourceCodedData,AdminComment
Binford,B386,,1880,8_continuous,8,0.0162,Note Binford (2001) gives density as 0.0126 persons per km2,"Boas, 1888; Boas, 1964; Christy, 1894; Hantzsch, 1977; Low, 1906; Oetteking, 1931; Roberts, 1953",Binford_2001_Table_5.01,
Binford,B387,,1880,8_continuous,8,0.0025,,"Balikci, 1970; Boas, 1907; M'Clintock, 1860; Rae, 1850; Rasmussen, 1931; Ross, 1835; Savelle, 1987; Van der Steenhoven, 1959",Binford_2001_Table_5.01,
Binford,B388,,1880,8_continuous,8,0.0771,,"Birket-Smith, 1928; Hansen, 1914; Hayden et al., 1996; Holm, 1914; Mirsky, 1937; Peterson, 1984; Poulsen, 1909; Thalbitzer, 1914",Binford_2001_Table_5.01,
Binford,B389,,1880,8_continuous,8,0.0386,,"Burch, 1975; Ray, 1885; Roberts, 1953; Seltzer, 1933; Simpson, 1875; Spencer, 1959",Binford_2001_Table_5.01,
Binford,B39,,1960,8_continuous,8,0.1762,,"Hurtado and Hill, 1986; Hurtado and Hill, 1990; Kirchhoff, 1945; Metzger, 1968; Wilbert, 1957",Binford_2001_Table_5.01,
Binford,B390,,1880,8_continuous,8,0.0041,,"Ekblaw, 1928; Ekblaw, 1948; Gilberg, 1984; Roberts, 1953; Steensby, 1910",Binford_2001_Table_5.01,
Binford,B4,,1989,8_continuous,8,0.3977,Note Binford (2001) gives density as 0.3954 persons per km2,"Agrawal, 1967; Rizvi, 1990",Binford_2001_Table_5.01,
Binford,B40,,1990,8_continuous,8,0.0937,,"Politis pers. comm., 1992; Politis pers. comm., 1993; Politis, 1992",Binford_2001_Table_5.01,
Binford,B41,,1920,8_continuous,8,0.5152,Note Binford (2001) gives density as 0.5136 persons per km2,"Baldus, 1937; Cook, 1908; Levi-Strauss, 1936; Levi-Strauss, 1970; Newman, 1953",Binford_2001_Table_5.01,
Binford,B42,,1901,8_continuous,8,0.0674,,"Metraux, 1946a; Schmidt, 1942",Binford_2001_Table_5.01,
Binford,B43,,1940,8_continuous,8,0.0603,,"Holmberg, 1950",Binford_2001_Table_5.01,
Binford,B44,,1968,8_continuous,8,0.0167,,"Stearman, 1989",Binford_2001_Table_5.01,
Binford,B45,,1938,8_continuous,8,0.0778,,"Aspelin, 1976; Levi-Strauss, 1948a; Levi-Strauss, 1948b; Levi-Strauss, 1970; Newman, 1953; Oberg, 1953",Binford_2001_Table_5.01,
Binford,B46,,1600,8_continuous,8,0.3873,,"Goggin and Sturtevant, 1964; Hann, 1991; Widmer, 1983",Binford_2001_Table_5.01,
Binford,B47,,1975,8_continuous,8,0.0348,,"Clastres, 1968; Clastres, 1972; Hill et al., 1984; Jones, 1983; Metraux and Baldus, 1946; Oberg, 1953",Binford_2001_Table_5.01,
Binford,B48,,1880,8_continuous,8,0.098,,"Ehrenreich, 1887; Metraux, 1946; Metraux, 1946b",Binford_2001_Table_5.01,
Binford,B49,,1954,8_continuous,8,0.0968,Note Binford (2001) gives density as 0.096 persons per km2,"Kozak et al., 1979",Binford_2001_Table_5.01,
Binford,B5,,1952,8_continuous,8,0.401,,"Bose, 1964; Cooper, 1991; Heine-Geldern and Hoehn-Gerlachstein, 1958; Man, 1883; Sen, 1962; Temple, 1903",Binford_2001_Table_5.01,
Binford,B50,,1910,8_continuous,8,0.0408,,"Henry, 1964",Binford_2001_Table_5.01,
Binford,B51,,1870,8_continuous,8,0.0189,,"Boschin and Macuzzi, 1979; Cooper, 1946c; Goni, 1988; Lothrop, 1928",Binford_2001_Table_5.01,
Binford,B52,,1880,8_continuous,8,0.1365,,"Cooper, 1946d",Binford_2001_Table_5.01,
Binford,B53,,1900,8_continuous,8,0.1498,,"Bird pers. comm., 1970; Bird, 1946; Bird, 1988; Lothrop, 1928",Binford_2001_Table_5.01,
Binford,B54,,1880,8_continuous,8,0.0727,,"Chapman, 1982; Cooper, 1946b; Gusinde, 1931; Lothrop, 1928",Binford_2001_Table_5.01,
Binford,B55,,1870,8_continuous,8,0.2841,,"Cooper, 1946a; Gusinde, 1937; Lothrop, 1928",Binford_2001_Table_5.01,
Binford,B6,,1906,8_continuous,8,0.4474,Note Binford (2001) gives density as 0.4465 persons per km2,"Temple, 1903",Binford_2001_Table_5.01,
Binford,B60,,1980,8_continuous,8,0.0907,,"Bahuchet, 1979; Bahuchet, 1988; Cavalli-Sforza, 1986a; Hudson, 1990",Binford_2001_Table_5.01,
Binford,B61,,1976,8_continuous,8,0.1747,,"Heymer, 1980; Hiernaux et al., 1975; Lalouel, 1950",Binford_2001_Table_5.01,
Binford,B62,,1977,8_continuous,8,0.2499,,"Skeat and Blagden, 1906; Terashima, 1980",Binford_2001_Table_5.01,
Binford,B63,,1980,8_continuous,8,0.1364,,"Cavalli-Sforza, 1986a; Cavalli-Sforza, 1986c; Hiernaux et al., 1975; Vallois and Marquer, 1976",Binford_2001_Table_5.01,
Binford,B64,,1980,8_continuous,8,0.1596,,"Bailey and Peacock, 1988; Bailey, 1985; Bailey, 1988; Fisher and Strickland, 1989; Fisher, 1987; Peacock, 1985; Schebesta, 1962a",Binford_2001_Table_5.01,
Binford,B65,,1930,8_continuous,8,0.44,,"Cavalli-Sforza, 1986c; Harako, 1976; Hiernaux et al., 1975; Ichikawa, 1978; Putnam, 1948; Roberts, 1953; Tanno, 1976; Turnbull, 1965",Binford_2001_Table_5.01,
Binford,B66,,NA,8_continuous,8,0.0436,,"Kelly and Poyer, 1993",Binford_2001_Table_5.01,
Binford,B67,,1950,8_continuous,8,0.0288,,"Clark, 1951",Binford_2001_Table_5.01,
Binford,B68,,1920,8_continuous,8,0.0385,,"Fourie, 1927; Fourie, 1928; Tobias, 1962; Werner, 1906",Binford_2001_Table_5.01,
Binford,B69,,1910,8_continuous,8,0.24,,"Bleek, 1931; Blurton-Jones et al., 1992; Hawkes et al., 1989; Lee and Devore, 1968a; O'Connell et al., 1991; O'Connell pers. comm., 1977; O'Connell pers. comm., 1982; Woodburn, 1968",Binford_2001_Table_5.01,
Binford,B7,,1903,8_continuous,8,0.919,,"Fox, 1952; Reed, 1904",Binford_2001_Table_5.01,
Binford,B70,,1920,8_continuous,8,0.4081,,"Blackburn, 1971; Huntingford, 1929; Huntingford, 1942; Huntingford, 1951; Huntingford, 1954; Huntingford, 1955; Wayland, 1931",Binford_2001_Table_5.01,
Binford,B71,,1928,8_continuous,8,0.0152,,"Bleek, 1929; De Castro and Alemeida, 1956; De Castro and Almeida, 1956; De Castro and Almeida, 1957",Binford_2001_Table_5.01,
Binford,B72,,1950,8_continuous,8,0.066,,"Bleek, 1929; Brooks et al., 1984; Hitchcock and Ebert, 1989; Howell, 1979; Kaufmann, 1910; Lee, 1972a; Lee, 1979; Marshall, 1959; Marshall, 1960; Schapera, 1930; Tobias, 1962; Yellen, 1977a",Binford_2001_Table_5.01,
Binford,B73,,1910,8_continuous,8,0.125,Note Binford (2001) gives density as 0.005 persons per km2,"Bleek, 1928; Guenther, 1986; Hitchcock and Ebert, 1989; Schapera, 1930; Tobias, 1962",Binford_2001_Table_5.01,
Binford,B74,,1962,8_continuous,8,0.0293,,"Hitchcock pers. comm., 1990; Silberbauer, 1972; Silberbauer, 1981a; Silberbauer, 1981b; Tobias, 1962; Weissner and Hitchcock pers. comm., 1991",Binford_2001_Table_5.01,
Binford,B75,,1976,8_continuous,8,0.0636,,"Hitchcock and Ebert, 1989; Hitchcock pers. comm., 1990; Kent and Vierich, 1989; Tobias, 1962; Vierich, 1981; Wyndham and Morrison, 1958",Binford_2001_Table_5.01,
Binford,B76,,1968,8_continuous,8,0.0103,,"Eibl-Eibelsfeldt, 1972; Eibl-Eibesfeldt, 1948; Eibl-Eibesfeldt, 1972; Hitchcock and Ebert, 1989; Hitchcock pers. comm., 1990",Binford_2001_Table_5.01,
Binford,B77,,1920,8_continuous,8,0.0064,,"Dart, 1937b; Informant from Molopo River, n.d.; Steyn, 1984",Binford_2001_Table_5.01,
Binford,B78,,1950,8_continuous,8,0.0357,,"Potgieter, 1955; Toerien, 1958",Binford_2001_Table_5.01,
Binford,B79,,NA,8_continuous,8,0.0243,,"Bleek, 1924",Binford_2001_Table_5.01,
Binford,B8,,1870,8_continuous,8,0.3338,,"Man, 1883; Radcliffe-Brown, 1948; Whiting, 1964",Binford_2001_Table_5.01,
Binford,B82,,1848,8_continuous,8,0.35,,"Moore, 1979",Binford_2001_Table_5.01,
Binford,B83,,1900,8_continuous,8,0.4,,"Basedow, 1907; Howells, 1937; Parkhouse, 1895",Binford_2001_Table_5.01,
Binford,B84,,1978,8_continuous,8,0.1784,,"Altman, 1987; Berndt and Berndt, 1970; Peterson and Long, 1986",Binford_2001_Table_5.01,
Binford,B85,,1970,8_continuous,8,0.385,,"Long, 1970; Macintosh, 1952; Peterson and Long, 1986; Peterson pers. comm., 1992; Peterson pers. comm., 1994; Peterson, 1970; Peterson, 1973; Peterson, 1976; Peterson, 1992",Binford_2001_Table_5.01,
Binford,B86,,1973,8_continuous,8,0.4375,,"Meehan, 1982; Peterson and Long, 1986",Binford_2001_Table_5.01,
Binford,B87,,1950,8_continuous,8,0.7273,,"Hiatt, 1965; Long, 1970; Peterson and Long, 1986; Peterson, 1972",Binford_2001_Table_5.01,
Binford,B88,,1930,8_continuous,8,0.1176,,"Howells, 1937; Long, 1970; Peterson and Long, 1986; Peterson, 1976; Thomson, 1949; Tindale pers. comm., 1967; Warner, 1958",Binford_2001_Table_5.01,
Binford,B89,,1920,8_continuous,8,0.17,,"Kaberry, 1935; Kaberry, 1939",Binford_2001_Table_5.01,
Binford,B9,,1920,8_continuous,8,0.176,,"Brandt, 1961; Evans, 1937; Kuchikura, 1988; Rambo, 1985; Schebesta, 1954; Schebesta, 1962a; Skeat and Blagden, 1906; Whiting, 1964",Binford_2001_Table_5.01,
Binford,B90,,1920,8_continuous,8,0.193,,"Peterson and Long, 1986; Thomson, 1939; Wills, 1980",Binford_2001_Table_5.01,
Binford,B91,,1920,8_continuous,8,0.088,,"Chaloupka, 1981; Leichhardt, 1847; McCarthy and MacArthur, 1960; Spencer, 1966",Binford_2001_Table_5.01,
Binford,B92,,1960,8_continuous,8,0.23,,"Biernoff, 1979; Howells, 1937; McArthur, 1960; Thomson, 1949",Binford_2001_Table_5.01,
Binford,B93,,1930,8_continuous,8,0.31,,"Thomson, 1933; Thomson, 1934",Binford_2001_Table_5.01,
Binford,B94,,1937,8_continuous,8,0.08,,"Peterson and Long, 1986; Sharp, 1934; Sharp, 1940",Binford_2001_Table_5.01,
Binford,B95,,1920,8_continuous,8,0.3749,,"Goodale, 1962; Hart and Piling, 1960; Hart and Pilling, 1960; Hart, 1970; Howells, 1937; Peterson and Long, 1986",Binford_2001_Table_5.01,
Binford,B96,,1880,8_continuous,8,0.5,,"Anderson and Robins, 1988; Roth, 1909",Binford_2001_Table_5.01,
Binford,B97,,1930,8_continuous,8,0.2288,,"Peterson and Long, 1986; Rose, 1960; Tindale pers. comm., 1967",Binford_2001_Table_5.01,
Binford,B98,,1926,8_continuous,8,0.5769,Note Binford (2001) gives density as 0.58 persons per km2,"Hale and Tindale, 1933; Roth, 1909",Binford_2001_Table_5.01,
Binford,B99,,1900,8_continuous,8,0.445,Note Binford (2001) gives density as 0.45 persons per km2,"Stanner, 1933",Binford_2001_Table_5.01,
Binford,B1,,1970,9_1,9,1,,"Harrison, 1949:135, 139; Urquhart, 1951:515, 505; Brosius, 1986:174; Sellato, 1994:143-44",Binford_2001_Table_5.01,
Binford,B10,,1900,9_1,9,1,,"Bailey, 1863:296, 308; Seligmann and Seligmann, 1911:43-44",Binford_2001_Table_5.01,
Binford,B100,,NA,9_1,9,1,,"Blundell, 1980:106-7; Love, 1936:93",Binford_2001_Table_5.01,
Binford,B101,,1934,9_1,9,1,,"Kaberry, 1939",Binford_2001_Table_5.01,
Binford,B102,,1909,9_1,9,1,,"Memmott, 1983a:367",Binford_2001_Table_5.01,
Binford,B103,,1928,9_1,9,1,,"Tindale, 1962a:269",Binford_2001_Table_5.01,
Binford,B104,,NA,9_1,9,1,,,Binford_2001_Table_5.01,
Binford,B105,,1900,9_1,9,1,,"Harris, 1978:128",Binford_2001_Table_5.01,
Binford,B106,,1910,9_1,9,1,,"Radcliffe-Brown, 1912:146",Binford_2001_Table_5.01,
Binford,B107,,1870,9_1,9,1,,"Brayshaw, 1990:31; Lumholtz, 1889:194",Binford_2001_Table_5.01,
Binford,B108,,1934,9_1,9,1,,"Nind, 1831:22",Binford_2001_Table_5.01,
Binford,B109,,1965,9_1,9,1,,"Meggitt, 1962:47, 50, 56",Binford_2001_Table_5.01,
Binford,B11,,1972,9_1,9,1,,"Morris, 1982a:36-37, 174",Binford_2001_Table_5.01,
Binford,B110,,1880,9_1,9,1,,"Peterson and Long, 1986:116-17; Tonkinson, 1978:53",Binford_2001_Table_5.01,
Binford,B111,,1960,9_1,9,1,,"Harris, 1978:128",Binford_2001_Table_5.01,
Binford,B112,,1968,9_1,9,1,,"Peterson and Long, 1986:112-15, 124",Binford_2001_Table_5.01,
Binford,B113,,1936,9_1,9,1,,"Long, 1971:264-65; Meggitt, 1962:55; Peterson and Long, 1986:104-11",Binford_2001_Table_5.01,
Binford,B114,,1848,9_1,9,1,,"Colliver and Woolston, 1975:93",Binford_2001_Table_5.01,
Binford,B115,,1840,9_1,9,1,,"Morwood, 1987:339; Winterbotham, 1980:41",Binford_2001_Table_5.01,
Binford,B116,,1900,9_1,9,1,,"Duncan-Kemp, 1964",Binford_2001_Table_5.01,
Binford,B117,,1965,9_1,9,1,,"Binford field notes, 1974; Denham, 1975:120; O'Connell, 1987:85",Binford_2001_Table_5.01,
Binford,B118,,1968,9_1,9,1,,"Gould, 1977:21-22",Binford_2001_Table_5.01,
Binford,B119,,1850,9_1,9,1,,"Gardner, 1978:239-46",Binford_2001_Table_5.01,
Binford,B12,,1965,9_1,9,1,,"Headland pers. comm., 1993",Binford_2001_Table_5.01,
Binford,B120,,1968,9_1,9,1,,"Brokensha, 1975:19, 33; Layton, 1983:26; Peterson and Long, 1986:127; Tindale, 1972:224, 244",Binford_2001_Table_5.01,
Binford,B121,,1900,9_1,9,1,,"Gason, 1879:257, 264; Sturt, 1849a:1:254, 261, 296, 316, 407, 414; Sturt, 1849a:2:70, 74",Binford_2001_Table_5.01,
Binford,B122,,1870,9_1,9,1,,"Roberts, 1953; Schulze, 1891",Binford_2001_Table_5.01,
Binford,B123,,1922,9_1,9,1,,"Tindale pers. comm., 1965",Binford_2001_Table_5.01,
Binford,B124,,1900,9_1,9,1,,"Spencer and Gillen, 1927:15, 506",Binford_2001_Table_5.01,
Binford,B125,,1880,9_1,9,1,,"Parker, 1905",Binford_2001_Table_5.01,
Binford,B126,,1912,9_1,9,1,,"Peterson and Long, 1986:129-34",Binford_2001_Table_5.01,
Binford,B127,,1941,9_1,9,1,,"Berndt and Berndt, 1944; Long, 1970",Binford_2001_Table_5.01,
Binford,B128,,1890,9_1,9,1,,,Binford_2001_Table_5.01,
Binford,B129,,1840,9_1,9,1,,"Cawthorne, 1844; Draper pers. comm., 1993",Binford_2001_Table_5.01,
Binford,B13,,1979,9_1,9,1,,"Rai, 1982:63, 66, 119",Binford_2001_Table_5.01,
Binford,B130,,1910,9_1,9,1,,,Binford_2001_Table_5.01,
Binford,B131,,1850,9_2,9,2,,,Binford_2001_Table_5.01,
Binford,B132,,1850,9_1,9,1,,"Nind, 1831:28",Binford_2001_Table_5.01,
Binford,B133,,1850,9_2,9,2,,"Williams, 1985:75",Binford_2001_Table_5.01,
Binford,B134,,1850,9_1,9,1,,"Gaughwin and Sullivan, 1984:92, 94",Binford_2001_Table_5.01,
Binford,B135,,1850,9_1,9,1,,"Fison and Howitt, 1880:209; Howitt, 1904:773-77",Binford_2001_Table_5.01,
Binford,B136,,1830,9_1,9,1,,"Hiatt, 1967:201; Jones, 1971:278, 279",Binford_2001_Table_5.01,
Binford,B137,,1830,9_1,9,1,,"Hiatt, 1967:201; Jones, 1971:278, 279",Binford_2001_Table_5.01,
Binford,B14,,1924,9_1,9,1,,"Vanoverbergh, 1925:195, 196-98, 432",Binford_2001_Table_5.01,
Binford,B143,,1900,9_1,9,1,,"Bowen, 1976:24-30; Griffen, 1959:vii",Binford_2001_Table_5.01,
Binford,B144,,1870,9_2,9,2,,"Bean, 1972:76; Kroeber, 1925:692, 706-7; Strong, 1929:43-56",Binford_2001_Table_5.01,
Binford,B145,,1870,9_2,9,2,,"Strong, 1929:187-19",Binford_2001_Table_5.01,
Binford,B146,,1880,9_1,9,1,,"Meigs, 1939:18-20",Binford_2001_Table_5.01,
Binford,B147,,1850,9_1,9,1,,"Kroeber, 1925:712, 719; Luomala, 1978:597",Binford_2001_Table_5.01,
Binford,B148,,1860,9_2,9,2,,"Cook, 1955:40",Binford_2001_Table_5.01,
Binford,B149,,1870,9_2,9,2,,"Kroeber, 1925:617-18",Binford_2001_Table_5.01,
Binford,B15,,1940,9_2,9,2,,"Fürer-Haimendorf, 1943:366",Binford_2001_Table_5.01,
Binford,B150,,1860,9_2,9,2,,"Oxendine, 1983:50-57",Binford_2001_Table_5.01,
Binford,B151,,1860,9_1,9,1,,"Cook, 1955:40",Binford_2001_Table_5.01,
Binford,B152,,1850,9_1,9,1,,"Voegelin, 1938:39-43",Binford_2001_Table_5.01,
Binford,B153,,1850,9_2,9,2,,"Goldschmidt, 1948:445",Binford_2001_Table_5.01,
Binford,B154,,1850,9_1,9,1,,"Cook, 1955:35",Binford_2001_Table_5.01,
Binford,B155,,1850,9_2,9,2,,"Johnson, 1978:352",Binford_2001_Table_5.01,
Binford,B156,,1770,9_2,9,2,,,Binford_2001_Table_5.01,
Binford,B157,,1870,9_1,9,1,,"Gifford, 1932b:42-47",Binford_2001_Table_5.01,
Binford,B158,,1860,9_2,9,2,,"Barrett, 1908; Gifford, 1926b; Loeb, 1926",Binford_2001_Table_5.01,
Binford,B159,,1860,9_2,9,2,,"Cook, 1956:116-17",Binford_2001_Table_5.01,
Binford,B16,,1963,9_1,9,1,,"Pookajorn, 1985:187, 207; Velder, 1963:186-87",Binford_2001_Table_5.01,
Binford,B160,,1860,9_2,9,2,,"DuBois, 1935:28, 29",Binford_2001_Table_5.01,
Binford,B161,,1860,9_2,9,2,,"Cook and Heizer, 1965:71",Binford_2001_Table_5.01,
Binford,B162,,1860,9_2,9,2,,"Dixon, 1910",Binford_2001_Table_5.01,
Binford,B163,,1850,9_2,9,2,,"Wilson and Towne, 1978:388",Binford_2001_Table_5.01,
Binford,B164,,1805,9_2,9,2,,"Gifford, 1926b",Binford_2001_Table_5.01,
Binford,B165,,1860,9_2,9,2,,"Cook, 1956:118",Binford_2001_Table_5.01,
Binford,B166,,1860,9_2,9,2,,"Cook, 1956:103-5",Binford_2001_Table_5.01,
Binford,B167,,NA,9_2,9,2,,,Binford_2001_Table_5.01,
Binford,B168,,1850,9_2,9,2,,"Collier and Thalman, 1991:72, 177-78",Binford_2001_Table_5.01,
Binford,B169,,NA,9_2,9,2,,"Cook, 1956:102",Binford_2001_Table_5.01,
Binford,B17,,1963,9_1,9,1,,"Gardner, 1965:101; Gardner, 1988:93, 94",Binford_2001_Table_5.01,
Binford,B170,,NA,9_2,9,2,,"Cook, 1955:122",Binford_2001_Table_5.01,
Binford,B171,,1850,9_2,9,2,,"Cook, 1956:107",Binford_2001_Table_5.01,
Binford,B172,,1860,9_2,9,2,,"Cook, 1956:124",Binford_2001_Table_5.01,
Binford,B173,,1860,9_2,9,2,,"Cook, 1956:114",Binford_2001_Table_5.01,
Binford,B174,,1860,9_1,9,1,,"Gifford, 1926b; Waterman, 1918",Binford_2001_Table_5.01,
Binford,B175,,1850,9_1,9,1,,"Cook, 1955:36",Binford_2001_Table_5.01,
Binford,B176,,1860,9_1,9,1,,"Gray, 1987:37-40",Binford_2001_Table_5.01,
Binford,B177,,1860,9_1,9,1,,"Gifford, 1939; Miller, 1978",Binford_2001_Table_5.01,
Binford,B178,,1870,9_2,9,2,,"Cook, 1956:101; Drucker, 1940:226-27",Binford_2001_Table_5.01,
Binford,B179,,1860,9_1,9,1,,"Cook and Heizer, 1965:70",Binford_2001_Table_5.01,
Binford,B18,,1963,9_1,9,1,,"Sen and Sen, 1955:172; Williams, 1974:79",Binford_2001_Table_5.01,
Binford,B180,,1860,9_2,9,2,,"Cook, 1956:100",Binford_2001_Table_5.01,
Binford,B181,,1870,9_2,9,2,,"Gray, 1987:56",Binford_2001_Table_5.01,
Binford,B182,,1860,9_2,9,2,,"Cook, 1956:98",Binford_2001_Table_5.01,
Binford,B183,,1860,9_1,9,1,,"Gifford, 1926b",Binford_2001_Table_5.01,
Binford,B184,,1860,9_2,9,2,,"Cook, 1956:97",Binford_2001_Table_5.01,
Binford,B185,,1850,9_1,9,1,,"Cook and Heizer, 1965:71",Binford_2001_Table_5.01,
Binford,B186,,1850,9_2,9,2,,"Cook, 1956:101; Schalk, 1978:125",Binford_2001_Table_5.01,
Binford,B187,,1860,9_1,9,1,,"Kroeber, 1962:36-37",Binford_2001_Table_5.01,
Binford,B188,,1860,9_2,9,2,,"Ray, 1963:204",Binford_2001_Table_5.01,
Binford,B189,,1860,9_1,9,1,,"Spier, 1930:5-8, 23",Binford_2001_Table_5.01,
Binford,B19,,1946,9_2,9,2,,"Ehrenfels, 1952:66-67",Binford_2001_Table_5.01,
Binford,B190,,1760,9_1,9,1,,"Aschmann, 1967:122",Binford_2001_Table_5.01,
Binford,B191,,1570,9_1,9,1,,,Binford_2001_Table_5.01,
Binford,B192,,1860,9_1,9,1,,"Steward, 1938:85-91",Binford_2001_Table_5.01,
Binford,B193,,1800,9_1,9,1,,"Stiles, 1906:80-87",Binford_2001_Table_5.01,
Binford,B194,,1715,9_1,9,1,,,Binford_2001_Table_5.01,
Binford,B195,,1850,9_1,9,1,,"Steward, 1938:84",Binford_2001_Table_5.01,
Binford,B196,,1870,9_2,9,2,,"Gifford, 1932a:180-89",Binford_2001_Table_5.01,
Binford,B197,,1860,9_1,9,1,,"Steward, 1938:80-84",Binford_2001_Table_5.01,
Binford,B198,,1870,9_2,9,2,,"Hayden, 1936:142, 165-68, 70; Kroeber, 1935:45",Binford_2001_Table_5.01,
Binford,B199,,1860,9_1,9,1,,"Voegelin, 1938:48",Binford_2001_Table_5.01,
Binford,B2,,1968,9_2,9,2,,"Eder, 1978:56; Eder, 1987:105",Binford_2001_Table_5.01,
Binford,B20,,1974,9_1,9,1,,"Bhanu, 1992:table 1.1",Binford_2001_Table_5.01,
Binford,B200,,1860,9_1,9,1,,"Steward, 1938:77, 78, 80",Binford_2001_Table_5.01,
Binford,B201,,1860,9_1,9,1,,"Kelly and Fowler, 1986; Kelly, 1964",Binford_2001_Table_5.01,
Binford,B202,,1870,9_2,9,2,,"Liljeblad and Fowler, 1986:414-15; Steward, 1938:110",Binford_2001_Table_5.01,
Binford,B203,,1860,9_1,9,1,,"Steward, 1938:110",Binford_2001_Table_5.01,
Binford,B204,,1860,9_1,9,1,,"Kelly, 1964:11-22; Euler and Fowler, 1966:35, 101; Stoffle and Evans, 1978:183",Binford_2001_Table_5.01,
Binford,B205,,1870,9_1,9,1,,"Davis, 1965:36",Binford_2001_Table_5.01,
Binford,B206,,1860,9_1,9,1,,"Steward, 1938:58-59",Binford_2001_Table_5.01,
Binford,B207,,1860,9_1,9,1,,"Gould pers. comm., 1992",Binford_2001_Table_5.01,
Binford,B208,,1860,9_1,9,1,,"Fowler and Liljeblad, 1986:443, 457",Binford_2001_Table_5.01,
Binford,B209,,1860,9_1,9,1,,"Janetski, 1983:53-54, 75",Binford_2001_Table_5.01,
Binford,B21,,1978,9_2,9,2,,"Bird, 1983:58",Binford_2001_Table_5.01,
Binford,B210,,1870,9_1,9,1,,"Fowler, 1992:35-37, 154",Binford_2001_Table_5.01,
Binford,B211,,1860,9_1,9,1,,"Steward, 1938:61",Binford_2001_Table_5.01,
Binford,B212,,1870,9_1,9,1,,"Gifford, 1926b; Riddell, 1960",Binford_2001_Table_5.01,
Binford,B213,,1870,9_1,9,1,,"Steward, 1938:177",Binford_2001_Table_5.01,
Binford,B214,,1860,9_1,9,1,,"Steward, 1938:132",Binford_2001_Table_5.01,
Binford,B215,,1870,9_1,9,1,,"Steward, 1938:124-27",Binford_2001_Table_5.01,
Binford,B216,,1860,9_1,9,1,,"Lowie, 1924:284; Steward, 1938:161",Binford_2001_Table_5.01,
Binford,B217,,1860,9_1,9,1,,"Steward, 1938:117",Binford_2001_Table_5.01,
Binford,B218,,1860,9_1,9,1,,"Steward, 1938:101, 108",Binford_2001_Table_5.01,
Binford,B219,,1860,9_1,9,1,,"Cook, 1955:37",Binford_2001_Table_5.01,
Binford,B22,,1900,9_2,9,2,,"Watanabe, 1964:8-9; Landor, 1893:89, 125",Binford_2001_Table_5.01,
Binford,B221,,1860,9_1,9,1,,"Steward, 1938:174",Binford_2001_Table_5.01,
Binford,B222,,1860,9_1,9,1,,"Callaway et al., 1986:352; Smith, 1974:123",Binford_2001_Table_5.01,
Binford,B223,,1870,9_1,9,1,,"Lowie, 1924:284",Binford_2001_Table_5.01,
Binford,B224,,1860,9_1,9,1,,"Steward, 1938:130",Binford_2001_Table_5.01,
Binford,B225,,1850,9_1,9,1,,"Price, 1962:40",Binford_2001_Table_5.01,
Binford,B226,,1870,9_1,9,1,,"Kelly, 1932:78, 105",Binford_2001_Table_5.01,
Binford,B227,,1860,9_1,9,1,,"Shimkin, 1947:255; Steward, 1974a:373",Binford_2001_Table_5.01,
Binford,B228,,1860,9_1,9,1,,"Steward, 1938:145-46",Binford_2001_Table_5.01,
Binford,B229,,1860,9_1,9,1,,"Steward, 1938:209",Binford_2001_Table_5.01,
Binford,B23,,1900,9_1,9,1,"Binford noted this was an ""estimate""","Qiu, 1983",Binford_2001_Table_5.01,
Binford,B230,,1860,9_1,9,1,,"Steward, 1974b:147",Binford_2001_Table_5.01,
Binford,B231,,1870,9_1,9,1,,"Whiting, 1950:19",Binford_2001_Table_5.01,
Binford,B232,,1860,9_1,9,1,,"Steward, 1938:186-89",Binford_2001_Table_5.01,
Binford,B233,,1860,9_1,9,1,,"Steward, 1938:113",Binford_2001_Table_5.01,
Binford,B234,,1860,9_1,9,1,,"Steward, 1974b:147",Binford_2001_Table_5.01,
Binford,B24,,1900,9_1,9,1,,"Lee, 1967:24; Shimkin, 1939:150",Binford_2001_Table_5.01,
Binford,B240,,1880,9_1,9,1,,"Basehart pers. comm., 1972; Swanton, 1952:323",Binford_2001_Table_5.01,
Binford,B241,,1870,9_1,9,1,,"Wallace and Hoebel, 1952:23",Binford_2001_Table_5.01,
Binford,B242,,1880,9_1,9,1,,"Basehart, 1972:5; Morice, 1906b:496; Opler, 1937:177-82",Binford_2001_Table_5.01,
Binford,B243,,1870,9_1,9,1,,"Bamforth, 1988:106-9",Binford_2001_Table_5.01,
