id,name,family_id,family_name,iso_code,language_id,macroarea,lineage,level
tupi1282,Tupi-Guarani Subgroup I.A,tupi1275,Tupian,,,,tupi1275/mawe1252/awet1245/tupi1276/sout3271/tupi1277,family
tupi1283,Tupi-Guarani Subgroup I.B,tupi1275,Tupian,,,,tupi1275/mawe1252/awet1245/tupi1276/sout3271/tupi1277,family
tupi1284,Tupi-Guarani Subgroup IV.A,tupi1275,Tupian,,,,tupi1275/mawe1252/awet1245/tupi1276/tupi1279,family
tupi1285,Tupi-Guarani Subgroup IV.B,tupi1275,Tupian,,,,tupi1275/mawe1252/awet1245/tupi1276/tupi1279,family
tupi1286,Tupian (Unattested),unat1236,Unattested,,,,unat1236,family
tupi1287,Tupi-Guarani Subgroup III,tupi1275,Tupian,,,,tupi1275/mawe1252/awet1245/tupi1276/sout3271,family
tupi1288,Tupinambá Tocantins-Paranaiba,tupi1275,Tupian,,tupi1273,,tupi1275/mawe1252/awet1245/tupi1276/sout3271/tupi1287/tupi1273,dialect
tupi1289,Tupinambá São Francisco-Camamu,tupi1275,Tupian,,tupi1273,,tupi1275/mawe1252/awet1245/tupi1276/sout3271/tupi1287/tupi1273,dialect
tupi1290,Tupinambá-Tamoio Kap São Tomé-Angra dos Reis,tupi1275,Tupian,,tupi1273,,tupi1275/mawe1252/awet1245/tupi1276/sout3271/tupi1287/tupi1273,dialect
tupi1291,Tupinakin-Tupi-Tabajara Angra dos Reis-Cananéia,tupi1275,Tupian,,tupi1273,,tupi1275/mawe1252/awet1245/tupi1276/sout3271/tupi1287/tupi1273,dialect
tupi1292,Tupina,tupi1275,Tupian,,tupi1273,,tupi1275/mawe1252/awet1245/tupi1276/sout3271/tupi1287/tupi1273,dialect
tupu1244,Tupuri,atla1278,Atlantic-Congo,tui,tupu1244,Africa,atla1278/volt1241/nort3149/came1255/mbum1257/nort2773/tupu1245,language
tupu1245,Tupuri-Mundang-Mambai,atla1278,Atlantic-Congo,,,,atla1278/volt1241/nort3149/came1255/mbum1257/nort2773,family
tura1262,Turatea,aust1307,Austronesian,,maka1311,Papunesia,aust1307/mala1545/sout2923/maka1310/nucl1727/maka1311,dialect
tura1263,Turama-Kikori,,,,,,,family
tura1264,Turama-Omatian,tura1263,Turama-Kikori,,,,tura1263,family
tura1265,Turaka,daga1274,Dagan,trh,tura1265,Papunesia,daga1274,language
tura1266,Turama-Kerewo,kiwa1251,Kiwaian,,,,kiwa1251,family
ture1239,Ture,afro1255,Afro-Asiatic,,nucl1696,Africa,afro1255/chad1250/west2785/west2714/west2799/west2715/tang1366/tang1367/tang1378/nucl1696,dialect
turf1238,Turfan,turk1311,Turkic,,uigh1240,Eurasia,turk1311/comm1245/karl1243/uygh1241/uygh1240/uigh1243/uigh1240/cent1994,dialect
turi1245,Turinese,indo1319,Indo-European,,piem1238,Eurasia,indo1319/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285/west2813/shif1234/nort3208/gall1279/piem1238,dialect
turi1246,Turi,aust1305,Austroasiatic,trd,turi1246,Eurasia,aust1305/mund1335/nort3151/kher1245/mund1336,language
turi1247,Turiwára,tupi1275,Tupian,twt,turi1247,South America,tupi1275/mawe1252/awet1245/tupi1276/tupi1279/tupi1285,language
turk1244,Turku,pidg1258,Pidgin,,turk1244,Africa,pidg1258/arab1397,language
turk1288,Turkish Sign Language,sign1238,Sign Language,tsm,turk1288,Eurasia,sign1238/deaf1237,language
turk1303,Turkic Khalaj,turk1311,Turkic,klj,turk1303,Eurasia,turk1311/comm1245,language
turk1304,Turkmen,turk1311,Turkic,tuk,turk1304,Eurasia,turk1311/comm1245/oghu1243/nucl1769/east2334,language
turk1306,Turka,atla1278,Atlantic-Congo,tuz,turk1306,Africa,atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/kirm1250,language
turk1307,Turkanic,nilo1247,Nilotic,,,,nilo1247/east2418/teso1247/teso1248,family
turk1308,Turkana,nilo1247,Nilotic,tuv,turk1308,Africa,nilo1247/east2418/teso1247/teso1248/turk1307,language
turk1310,Turks And Caicos Creole English,indo1319,Indo-European,tch,turk1310,North America,indo1319/germ1287/nort3152/west2793/nort3175/angl1264/angl1265/late1254/merc1242/macr1271/guin1259/cari1284/east2759/gull1242/gull1243/baha1261,language
turk1311,Turkic,,,,,,,family
turo1239,Turoyo,afro1255,Afro-Asiatic,tru,turo1239,Eurasia,afro1255/semi1276/west2786/cent2236/nort3165/aram1259/east2680/cent2217/turo1240,language
turo1240,Turoyo-Mlahso,afro1255,Afro-Asiatic,,,,afro1255/semi1276/west2786/cent2236/nort3165/aram1259/east2680/cent2217,family
turr1239,Turra,pama1250,Pama-Nyungan,,naru1238,Australia,pama1250/aran1266/thur1253/core1260/sout2760/naru1238,dialect
turr1244,Tur,afro1255,Afro-Asiatic,,hdii1240,Africa,afro1255/chad1250/bium1280/nort3156/lama1287/hdii1240,dialect
turt1236,Turtle Mountain Chippewa,algi1248,Algic,,chip1241,North America,algi1248/algo1256/east2765/ojib1240/ojib1241/nucl1723/cent2252/chip1241,dialect
turu1249,Turung,taik1256,Tai-Kadai,try,turu1249,Eurasia,taik1256/kamt1241/beta1258/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276/assa1264,language
turu1250,Turumsa,doso1238,Doso-Turumsa,tqm,turu1250,Papunesia,doso1238,language
turu1251,Turu,lake1255,Lakes Plain,,iauu1242,Papunesia,lake1255/tari1255/cent2110/iauu1242,dialect
turu1252,Turung (Jinghpaw),sino1245,Sino-Tibetan,,sing1264,,sino1245/brah1260/jing1259/jing1260/sing1264/nort3288,dialect
tusc1256,Tuscarora-Nottoway,iroq1247,Iroquoian,,,,iroq1247/nort2947,family
tusc1257,Tuscarora,iroq1247,Iroquoian,tus,tusc1257,North America,iroq1247/nort2947/tusc1256,language
tush1241,Tush,kart1248,Kartvelian,,nucl1302,Eurasia,kart1248/geor1252/geor1253/nucl1302,dialect
tush1243,Tushan Names,book1242,Bookkeeping,,tush1243,Eurasia,book1242,language
tusi1238,Tusia,atla1278,Atlantic-Congo,,,,atla1278/volt1241/nort3149/gura1261,family
tuta1234,Tutal,turk1311,Turkic,,chul1246,,turk1311/comm1245/cent2326/sout2693/chul1246/midd1324,dialect
tutc1236,Tutchone,atha1245,Athabaskan-Eyak-Tlingit,,,,atha1245/atha1246/atha1247/nort2940,family
tute1247,Tutelo,siou1252,Siouan,tta,tute1247,North America,siou1252/core1249/ohio1234,language
tuto1241,Tutong,aust1307,Austronesian,ttg,tuto1241,Papunesia,aust1307/mala1545/nort3253/nort3171/bera1263/cent2094/cent2272,language
tuto1242,Tutong 1,book1242,Bookkeeping,ttx,tuto1242,,book1242,language
tuts1235,Tutsa Naga,sino1245,Sino-Tibetan,tvt,tuts1235,Eurasia,sino1245/brah1260/kony1246/kony1249,language
tutu1241,Tutuba,aust1307,Austronesian,tmi,tutu1241,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/east2754/mafe1238,language
tutu1242,Tututni,atha1245,Athabaskan-Eyak-Tlingit,tuu,tutu1242,North America,atha1245/atha1246/atha1247/paci1277/oreg1242/rogu1236,language
tutu1243,Tututepec Mixtec,otom1299,Otomanguean,mtu,tutu1243,North America,otom1299/east2557/amuz1253/mixt1422/mixt1423/mixt1427/coas1316/east2746,language
tuuu1240,Tu,mong1329,Mongolic,mjg,tuuu1240,Eurasia,mong1329/sout2705/shir1260,language
tuuu1241,Tuu,,,,,,,family
tuva1244,Tuvalu,aust1307,Austronesian,tvl,tuva1244,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/elli1239,language
tuvi1240,Tuvinian,turk1311,Turkic,tyv,tuvi1240,Eurasia,turk1311/comm1245/cent2326/sout2693/saya1244,language
tuwa1242,Tuwari,wali1264,Walioic,tww,tuwa1242,Papunesia,wali1264,language
tuwa1243,Tuwali Ifugao,aust1307,Austronesian,ifk,tuwa1243,Papunesia,aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nort3240/nucl1754/ifug1247,language
tuwa1244,Tuwang,aust1307,Austronesian,,lawa1257,Papunesia,aust1307/mala1545/basa1291/grea1283/nort2888/lawa1257,dialect
tuwu1238,Tuwuli,atla1278,Atlantic-Congo,bov,tuwu1238,Africa,atla1278/volt1241/kwav1236/kato1245/kpos1239,language
tuxa1239,Tuxá,,,tud,tuxa1239,South America,,language
tuxi1238,Tuxináwa,pano1259,Pano-Tacanan,tux,tuxi1238,South America,pano1259/pano1256/main1279/pano1257,language
tuyu1244,Tuyuca,tuca1253,Tucanoan,tue,tuyu1244,South America,tuca1253/east2698/east2702/east2708/pisa1246/tuyu1245,language
tuyu1245,Tuyuca-Yuruti,tuca1253,Tucanoan,,,,tuca1253/east2698/east2702/east2708/pisa1246,family
tuza1238,Tuzanteco,maya1287,Mayan,,moch1257,South America,maya1287/core1254/west2865/kanj1261/kanj1262/moch1257,dialect
tver1240,Tver,ural1272,Uralic,,kare1335,Eurasia,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234/kare1335,dialect
twaa1238,Twa,atla1278,Atlantic-Congo,,lenj1248,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/bota1239/lenj1247/cent2279/kafu1239/lenj1248,dialect
twab1238,Twabo,atla1278,Atlantic-Congo,,glar1241,Africa,atla1278/volt1241/krua1234/west2485/weea1234/guer1244/glar1241,dialect
twam1235,Twampa-Komo,koma1264,Koman,,,,koma1264/opuu1238,family
twan1247,Twana,sali1255,Salishan,twa,twan1247,North America,sali1255/cent2129,language
twao1242,Twa of Bangweulu,atla1278,Atlantic-Congo,,bemb1257,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/sabi1248/malu1252/cent2321/bemb1256/bemb1257,dialect
twao1243,Twa of the Kafue,atla1278,Atlantic-Congo,,ilaa1246,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/bota1239/lenj1247/cent2279/kafu1239/ilaa1246,dialect
twee1234,Tweed-Albert,pama1250,Pama-Nyungan,xjb,twee1234,Australia,pama1250/sout3135/news1235/band1357/band1339/coas1320,language
twen1241,Twents,indo1319,Indo-European,twd,west2356,Eurasia,indo1319/germ1287/nort3152/west2793/nort3175/alts1234/midd1345/lowg1239/west2357/west2356,dialect
twen1242,Cambap-Langa,atla1278,Atlantic-Congo,twn,twen1242,Africa,atla1278/volt1241/benu1247/bant1294/nort3168/mamb1309/niza1234/konj1251/mamb1310/mamb1311/mamb1312/east2806,language
twii1234,Twi,atla1278,Atlantic-Congo,twi,akan1250,,atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/cent2262/akan1251/akan1250,dialect
twum1238,Twumwu,atla1278,Atlantic-Congo,,tika1246,Africa,atla1278/volt1241/benu1247/bant1294/nort3168/tika1246,dialect
tyan1235,Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit,pama1250,Pama-Nyungan,,tyan1235,Australia,pama1250/pama1251/nort2758/alba1272,language
tyan1236,Tyanngayt,pama1250,Pama-Nyungan,,tyan1235,,pama1250/pama1251/nort2758/alba1272/tyan1235/awng1245,dialect
tyap1238,Tyap,atla1278,Atlantic-Congo,kcg,tyap1238,Africa,atla1278/volt1241/benu1247/benu1248/benu1249/sout3163/kata1275,language
tyar1236,Tyaraity,nort1547,Northern Daly,woa,tyar1236,Australia,nort1547,language
tyeb1238,Tyebara,atla1278,Atlantic-Congo,,ceba1235,Africa,atla1278/volt1241/nort3149/senu1239/cent2244/ceba1235,dialect
tyem1238,Tyemeri,sout2772,Southern Daly,,nang1259,Australia,sout2772/nang1259,dialect
tymm1241,Tym,ural1272,Uralic,,selk1253,Eurasia,ural1272/samo1298/kama1376/selk1253/kety1234/kety1235/cent2328,dialect
tyre1237,Tyrewuju,cari1283,Cariban,,gali1262,South America,cari1283/guia1242/gali1262,dialect
tyum1239,Tyumen,turk1311,Turkic,,tata1255,Eurasia,turk1311/comm1245/kipc1239/nort2696/tata1255/east2336/tobo1249,dialect
tzel1253,Tzeltalan,maya1287,Mayan,,,,maya1287/core1254/west2865/chol1286,family
tzel1254,Tzeltal,maya1287,Mayan,tzh,tzel1254,North America,maya1287/core1254/west2865/chol1286/tzel1253,language
tzel1255,"Tzeltal, Bachajón",book1242,Bookkeeping,tzb,tzel1255,North America,book1242,language
tzot1259,Tzotzil,maya1287,Mayan,tzo,tzot1259,North America,maya1287/core1254/west2865/chol1286/tzel1253,language
tzot1260,"Tzotzil, San Andrés Larrainzar",book1242,Bookkeeping,tzs,tzot1260,North America,book1242,language
tzot1261,"Tzotzil, Huixtán",book1242,Bookkeeping,tzu,tzot1261,North America,book1242,language
tzot1262,"Tzotzil, Chamula",book1242,Bookkeeping,tzc,tzot1262,North America,book1242,language
tzot1263,"Tzotzil, Chenalhó",book1242,Bookkeeping,tze,tzot1263,North America,book1242,language
tzot1264,"Tzotzil, Zinacantán",book1242,Bookkeeping,tzz,tzot1264,North America,book1242,language
tzut1248,Tz'utujil,maya1287,Mayan,tzj,tzut1248,North America,maya1287/core1254/quic1274/grea1276/core1251/cakc1244,language
tzut1249,"Tz'utujil, Western",book1242,Bookkeeping,tzt,tzut1249,North America,book1242,language
uabm1237,Uab Meto,aust1307,Austronesian,aoz,uabm1237,Papunesia,aust1307/mala1545/cent2237/cent2245/timo1259/west2545/uabm1238,language
uabm1238,Uab Metoic,aust1307,Austronesian,,,,aust1307/mala1545/cent2237/cent2245/timo1259/west2545,family
uahu1237,Ua Huka,aust1307,Austronesian,,nort2845,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/cent2062/marq1246/nort2845,dialect
uaia1240,Tapauá Paumari,araw1282,Arawan,,paum1247,South America,araw1282/paum1247,dialect
uain1239,Uainuma-Mariate,araw1281,Arawakan,,uain1239,South America,araw1281/nort2990/inla1264/japu1236/nucl1764/yucu1252,language
uamu1236,Uamué,uncl1493,Unclassifiable,uam,uamu1236,South America,uncl1493,language
uapo1237,Ua Pou,aust1307,Austronesian,,nort2845,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/cent2062/marq1246/nort2845,dialect
uare1241,Uare,kwal1257,Kwalean,ksj,uare1241,Papunesia,kwal1257/hume1245,language
ubae1237,Ubae,aust1307,Austronesian,,naka1262,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/will1243/naka1266/naka1262,dialect
ubag1244,Ubaghara-Kohumono,atla1278,Atlantic-Congo,,,,atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/nort2790,family
ubag1245,Ubaghara,atla1278,Atlantic-Congo,byc,ubag1245,Africa,atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/nort2790/ubag1244,language
uban1243,Ubang,atla1278,Atlantic-Congo,uba,uban1243,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/bend1256,language
uban1244,Ubangi,atla1278,Atlantic-Congo,,,,atla1278/volt1241/nort3149/came1255,family
ubia1237,Ubian,aust1307,Austronesian,,sout2918,Papunesia,aust1307/mala1545/basa1291/grea1283/sama1302/sulu1242/inne1244/sout2918,dialect
ubii1238,Ubi,afro1255,Afro-Asiatic,ubi,ubii1238,Africa,afro1255/chad1250/east2632/east2633/east2710,language
ubim1238,Ubima,atla1278,Atlantic-Congo,,ikwe1242,Africa,atla1278/volt1241/benu1247/igbo1258/igbo1259/ikwe1242,dialect
ubir1237,Ubir,aust1307,Austronesian,ubr,ubir1237,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/aret1241/arei1235,language
ubui1237,Ubuia,aust1307,Austronesian,,dobu1241,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/dobu1240/dobu1241,dialect
ubuu1238,Ubu,sino1245,Sino-Tibetan,,wamb1257,Eurasia,sino1245/hima1249/maha1306/kira1253/west2424/chau1260/wamb1257,dialect
ubwe1238,Ubwebwe,atla1278,Atlantic-Congo,,pong1250,Africa,atla1278/volt1241/benu1247/kain1275/cent2242/shir1273/shir1275/pong1250,dialect
ubye1238,Ubye,atla1278,Atlantic-Congo,,ekpe1253,Africa,atla1278/volt1241/benu1247/igbo1258/ekpe1253,dialect
ubyk1235,Ubykh,abkh1242,Abkhaz-Adyge,uby,ubyk1235,Eurasia,abkh1242,language
ucay1237,Ucayali-Yurúa Ashéninka,araw1281,Arawakan,cpb,ucay1237,South America,araw1281/sout3131/prea1240/asha1244/asha1241/asha1242/ashe1271,language
ucha1239,Uchai Sadri,indo1319,Indo-European,,orao1237,Eurasia,indo1319/indo1320/indo1321/biha1245/west2806/sada1242/orao1237,dialect
udaa1238,Uda,atla1278,Atlantic-Congo,uda,udaa1238,Africa,atla1278/volt1241/benu1247/delt1251/obol1242/enwa1244,language
udai1237,Udai,aust1307,Austronesian,,temu1239,Papunesia,aust1307/mala1545/mala1536/nort3170/mala1538/nucl1733/sing1270/temu1239,dialect
uday1238,Udayapur,indo1319,Indo-European,,koch1247,Eurasia,indo1319/indo1320/indo1321/biha1245/thar1284/east2316/koch1247,dialect
uder1239,Uderi,manu1261,Manubaran,,mari1438,Papunesia,manu1261/mari1438,dialect
udia1235,Udi-Aghwan,nakh1245,Nakh-Daghestanian,,,,nakh1245/dagh1238/lezg1248/nucl1321/east2790,family
udih1248,Udihe,tung1282,Tungusic,ude,udih1248,Eurasia,tung1282/east2366/cent2235,language
udii1243,Udi,nakh1245,Nakh-Daghestanian,udi,udii1243,Eurasia,nakh1245/dagh1238/lezg1248/nucl1321/east2790/udia1235,language
udmu1245,Udmurt,ural1272,Uralic,udm,udmu1245,Eurasia,ural1272/perm1256,language
udoo1238,Udo,atla1278,Atlantic-Congo,,arig1246,Africa,atla1278/volt1241/benu1247/defo1239/arig1246,dialect
uduk1239,Uduk,koma1264,Koman,udu,uduk1239,Africa,koma1264/opuu1238/twam1235,language
uduu1238,Udu,atla1278,Atlantic-Congo,,urho1239,Africa,atla1278/volt1241/benu1247/akpe1249/edoi1239/sout2805/urho1239,dialect
uele1238,Uélé,atla1278,Atlantic-Congo,,kang1286,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/abab1240/oldb1234/midd1348/late1250/kang1286,dialect
uell1238,Uellanskij,chuk1271,Chukotko-Kamchatkan,,chuk1273,Eurasia,chuk1271/chuk1272/chuk1273,dialect
ufau1237,Ufaufa,aust1307,Austronesian,,idun1242,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/bwai1241/bwai1244/idun1242,dialect
ufia1239,Ufia,atla1278,Atlantic-Congo,,orin1239,Africa,atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/nort2790/kori1259/orin1239,dialect
ufim1240,Ufim,nucl1709,Nuclear Trans New Guinea,ufi,ufim1240,Papunesia,nucl1709/fini1244/fini1245/gusa1245/ufim1241,language
ufim1241,Ufim-Rawa-Nahu,nucl1709,Nuclear Trans New Guinea,,,,nucl1709/fini1244/fini1245/gusa1245,family
ufio1238,Ufiom,atla1278,Atlantic-Congo,,orin1239,Africa,atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/nort2790/kori1259/orin1239,dialect
ufuf1237,Ufufu,aust1307,Austronesian,,idun1242,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/bwai1241/bwai1244/idun1242,dialect
ugan1238,Ugandan Sign Language,sign1238,Sign Language,ugn,ugan1238,Africa,sign1238/deaf1237/lsfi1234/asli1244,language
ugan1242,Ugana,aust1307,Austronesian,,lava1239,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/mada1284/lava1239,dialect
ugar1238,Ugaritic,afro1255,Afro-Asiatic,uga,ugar1238,Eurasia,afro1255/semi1276/west2786/cent2236/nort3165,language
ugba1238,Ugbala,atla1278,Atlantic-Congo,,kuke1242,Africa,atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/nort2790/kori1259/kuke1241/kuke1242,dialect
ugbe1238,Ugbem,atla1278,Atlantic-Congo,,ubag1245,Africa,atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/nort2790/ubag1244/ubag1245,dialect
ugep1238,Ugep,atla1278,Atlantic-Congo,,loka1252,Africa,atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/east2400/loko1252/loka1252,dialect
ughe1237,Ughele,aust1307,Austronesian,uge,ughe1237,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/east2761,language
ugon1239,Ugong,sino1245,Sino-Tibetan,ugo,ugon1239,Eurasia,sino1245/burm1265/lolo1265,language
ugon1240,Ugondo,atla1278,Atlantic-Congo,,tivv1240,,atla1278/volt1241/benu1247/bant1294/sout3152/tivo1239/cent2261/cent2267/tive1237/tivi1234/tivv1240/icon1234,dialect
uhak1237,Uhak,aust1307,Austronesian,,pera1257,Papunesia,aust1307/mala1545/cent2237/cent2245/timo1259/nort3194/weta1245/pera1258/pera1259/pera1257,dialect
uham1238,Uhami,atla1278,Atlantic-Congo,uha,uham1238,Africa,atla1278/volt1241/benu1247/akpe1249/edoi1239/nort3183/osse1244,language
uigh1240,Uighur,turk1311,Turkic,uig,uigh1240,Eurasia,turk1311/comm1245/karl1243/uygh1241/uygh1240/uigh1243,language
uigh1243,Uighur-Ili,turk1311,Turkic,,,,turk1311/comm1245/karl1243/uygh1241/uygh1240,family
uiri1238,Uirina,araw1281,Arawakan,,uiri1238,South America,araw1281/nort2990/negr1239/bahu1238,language
uisa1238,Uisai,sout2948,South Bougainville,uis,uisa1238,Papunesia,sout2948/buin1247,language
uist1237,Uis Tasae,aust1307,Austronesian,,baik1238,Papunesia,aust1307/mala1545/cent2237/cent2245/timo1259/west2545/uabm1238/baik1238,dialect
uiya1236,Uiya,sino1245,Sino-Tibetan,,nort2709,Eurasia,sino1245/bodi1256/kaik1248/ghal1247/ghal1246/nort2709,dialect
ujar1238,Ujarrás,chib1249,Chibchan,,cabe1245,North America,chib1249/core1252/isth1243/west2641/vice1244/cabe1245,dialect
ujev1238,Ujevwe,atla1278,Atlantic-Congo,,urho1239,Africa,atla1278/volt1241/benu1247/akpe1249/edoi1239/sout2805/urho1239,dialect
ujin1234,Ujindile,atla1278,Atlantic-Congo,,bena1262,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/sout3185/bena1273/bena1262,dialect
ujir1237,Ujir,aust1307,Austronesian,udj,ujir1237,Papunesia,aust1307/mala1545/cent2237/cent2245/aruu1241/ujir1238,language
ujir1238,Ujir-Kola-Kompane,aust1307,Austronesian,,,,aust1307/mala1545/cent2237/cent2245/aruu1241,family
ujja1238,Ujjaini,indo1319,Indo-European,,malv1243,Eurasia,indo1319/indo1320/indo1321/indo1322/subc1234/bhil1254/malv1243,dialect
ukaa1243,Ukaan,atla1278,Atlantic-Congo,kcf,ukaa1243,Africa,atla1278/volt1241/benu1247,language
ukaa1244,Uka,chuk1271,Chukotko-Kamchatkan,,east2812,,chuk1271/east2812,dialect
ukal1234,Ukalawa,atla1278,Atlantic-Congo,,bena1262,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/sout3185/bena1273/bena1262,dialect
ukan1238,Ukanafun,atla1278,Atlantic-Congo,,anaa1238,Africa,atla1278/volt1241/benu1247/delt1251/obol1242/cent2253/efik1244/anaa1238,dialect
ukhr1238,Ukhrul,sino1245,Sino-Tibetan,,tang1336,Eurasia,sino1245/kuki1245/naga1409/tang1335/sino1246/tang1336,dialect
ukhw1241,Ukhwejo,atla1278,Atlantic-Congo,ukh,ukhw1241,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/bant1295/maka1323/pomo1274/ndze1234/bekw1243/mpie1239,language
ukia1238,Ukiah,pomo1273,Pomoan,,cent2138,North America,pomo1273/russ1265/russ1266/nort2965/cent2138,dialect
ukin1237,Uki Ni Masi,aust1307,Austronesian,,saaa1240,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/sout2853/mala1485/mala1540/saaa1240,dialect
ukit1237,Ukit,aust1307,Austronesian,umi,ukit1237,Papunesia,aust1307/mala1545/nort3253/sara1342/puna1279/puna1280/buka1263,language
ukpe1247,Ukpe-Bayobiri,atla1278,Atlantic-Congo,ukp,ukpe1247,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/bend1256,language
ukpe1248,Ukpe,atla1278,Atlantic-Congo,,ukpe1247,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/bend1256/ukpe1247,dialect
ukpe1249,Ukpet-Ehom,atla1278,Atlantic-Congo,akd,ukpe1249,Africa,atla1278/volt1241/benu1247/delt1251/uppe1418,language
ukpe1250,Ukpet,atla1278,Atlantic-Congo,,ukpe1249,Africa,atla1278/volt1241/benu1247/delt1251/uppe1418/ukpe1249,dialect
ukra1235,Ukrainian Sign Language,sign1238,Sign Language,ukl,ukra1235,Eurasia,sign1238/deaf1237/russ1270,language
