ISO,LMP_LAT,LMP_LON
sme,69.79938,25.15141
adf,17.07256,54.51684
acx,23.26350,57.67277
hss,19.72514,56.23809
hoh,17.26042,52.97518
zum,26.22951,56.32442
luv,23.63217,58.49164
shv,17.18988,53.98588
aeq,25.16917,69.54577
bdz,35.11403,72.65602
bgp,28.90716,68.76175
bcc,25.99984,64.37148
bgn,28.15949,64.49082
bft,34.89906,76.19792
btv,34.89623,72.95536
bhe,25.27693,69.48297
brh,28.32617,65.99994
bsk,36.30295,74.75403
clh,35.27168,73.32821
dml,35.35578,71.71666
deh,29.36775,66.50288
mki,25.09532,70.07360
dmk,36.35824,74.88390
ghr,25.35487,68.34844
gig,27.25300,68.36300
gwf,35.00827,72.96801
ggg,25.73700,68.56500
hno,34.39707,73.27484
hnd,33.20070,72.23234
jdg,26.00392,67.43442
jnd,25.47259,68.71794
kbu,25.29200,69.69100
gwc,35.39101,72.12248
kls,35.69548,71.67575
xka,35.41625,72.18216
xhe,30.41883,70.31485
khw,36.24346,72.47423
mvy,35.11367,72.92385
gjk,25.56166,68.64914
kvx,24.67253,69.63163
lss,25.32684,66.91140
lrk,26.09500,68.71500
mve,26.20297,69.52078
mby,24.85300,67.00700
odk,25.57218,69.07412
oru,32.58846,69.76785
phr,33.71061,73.67862
pks,28.06668,67.88427
pnb,31.55625,73.21815
pst,31.98985,69.77198
pbu,33.98803,71.46825
pbt,30.47980,68.36499
phl,35.50560,71.84566
skr,29.96437,71.26934
scl,35.40176,74.12302
plk,35.07389,73.12187
sbn,24.78419,68.47745
snd,26.11438,68.39634
trw,35.24679,72.55516
urd,24.90336,67.05703
ush,35.15264,72.67687
vgr,26.14035,68.60510
wbl,36.46609,75.22839
wne,30.04592,67.83973
ydg,35.99140,71.48478
pau,7.44723,134.53597
sov,5.30321,132.21985
tox,3.31775,130.99982
sam,32.31075,35.25798
smp,32.08173,35.44874
sab,8.56363,-81.23474
emp,8.23726,-78.18955
cuk,8.94933,-78.16611
gym,8.67031,-81.85312
scf,8.32601,-81.25639
tfr,9.25681,-82.67885
noa,8.30901,-77.96793
kbt,-9.02000,146.89673
abg,-6.11863,145.66645
aau,-4.05804,141.21111
aob,-8.42750,142.81931
ado,-4.23858,144.49575
adz,-6.34078,146.27016
aez,-8.58016,147.96191
awi,-5.81547,141.47911
agd,-6.19261,145.91135
aif,-3.49341,142.41975
kit,-8.99389,142.60158
aix,-5.99553,150.27221
mwg,-6.23157,149.55756
ail,-6.73130,142.66122
aic,-3.07618,141.11728
aki,-5.14326,144.77366
akt,-6.22441,150.13454
miw,-7.67597,145.68676
afi,-4.88850,144.82354
akq,-3.57261,141.78400
amp,-4.65709,143.30127
gah,-6.03894,145.38279
ali,-5.20531,145.37650
aad,-4.04873,141.99666
amn,-3.50936,141.19471
aie,-5.55085,148.68502
amm,-4.19953,141.65724
aew,-4.23095,144.30554
aag,-3.60411,142.53566
abt,-3.79117,143.08903
aey,-5.28986,145.68520
alx,-3.45774,142.54138
amt,-4.11851,141.34073
imi,-4.66756,144.98442
pda,-4.73847,145.00321
afd,-4.91560,143.53540
aod,-4.49147,144.75845
anx,-1.93275,147.00967
aby,-9.78837,148.50639
anz,-5.55163,148.97883
agm,-7.18337,146.33255
aoe,-6.23359,143.58038
akh,-6.12123,143.46238
age,-6.01913,143.60710
aog,-4.11601,144.02733
agg,-3.68827,141.19567
boj,-5.45826,145.72285
aak,-7.20466,145.77131
anj,-4.99658,144.80110
aui,-9.66071,149.83979
kbx,-4.32728,144.07767
apo,-6.31141,149.78780
ena,-5.17738,145.05164
stk,-8.30128,141.43035
aon,-3.64376,142.87162
awm,-5.52756,145.90397
mwc,-9.68361,150.00311
laz,-6.72266,146.99139
ylu,-6.64574,146.90363
aai,-9.12528,149.25851
aac,-7.91724,142.38774
apr,-5.26916,147.08829
aps,-3.09499,142.14419
msy,-4.32804,144.84431
aur,-3.37872,142.74798
lsr,-3.43276,142.51067
mtv,-5.68446,146.50824
asd,-5.69892,145.54483
eiv,-6.11490,155.30831
ate,-5.07629,144.80853
kud,-10.26629,151.02542
smf,-3.32704,141.27880
avt,-3.58729,142.13232
avb,-6.24099,150.42851
bcu,-5.59486,146.35098
awx,-6.16649,146.38642
aya,-4.12962,144.83123
awb,-6.65396,145.70885
auy,-6.53590,145.76764
kmn,-3.59489,141.97808
aww,-3.79854,142.00553
ayq,-3.95867,142.40894
bpi,-5.07861,145.63035
bjh,-4.48974,142.74386
bbf,-3.42787,141.39941
bmx,-5.19018,145.60736
blq,-2.55646,147.28527
bcf,-7.95898,143.59046
byz,-4.56463,144.33610
bcm,-6.43407,155.22935
bbb,-9.35908,148.02343
bmz,-8.48498,143.00731
mlp,-4.87108,145.75324
bch,-5.50997,148.66467
bjc,-9.22727,148.45728
bjk,-3.48651,152.19102
bjz,-9.29694,148.78271
byr,-6.88284,145.82754
bwk,-9.84456,148.78818
bbd,-5.25764,145.61680
beo,-6.14241,142.47135
bek,-5.63831,150.33538
bey,-3.67934,142.36751
bef,-6.08920,145.52916
bie,-4.59738,145.44286
bit,-4.42219,142.45855
big,-7.33476,146.76645
bmc,-3.61342,144.81585
bic,-4.86608,142.94514
bql,-4.93252,145.55884
brz,-5.27269,145.75517
bxf,-4.39380,152.34107
bhl,-5.38692,142.02482
bxz,-10.08346,148.83604
bhg,-8.23726,147.91396
bmn,-10.26670,149.66147
bon,-9.06691,142.87235
bjr,-6.21979,146.10226
biq,-2.11301,146.39923
bnw,-4.46229,143.05074
bir,-4.76604,143.23323
mcc,-8.52045,142.71130
bwm,-4.39590,143.87073
bpm,-5.80220,145.35180
bfh,-8.56040,141.21281
boq,-5.54734,142.26002
bzf,-3.67961,143.45185
bnp,-5.42365,150.04566
bpu,-5.50677,145.79836
bop,-5.84029,146.73703
ksr,-6.57209,147.51184
bwf,-9.44574,150.69473
bqs,-4.16318,144.64270
mux,-5.88003,144.09068
bpw,-4.32787,141.45271
aof,-3.49519,142.56355
buq,-4.67475,145.56238
brq,-4.73358,144.70961
mmo,-7.00842,146.67522
bzh,-6.86589,146.77380
btp,-9.29735,153.68886
buk,-6.68812,147.26085
bxh,-10.50844,150.26948
ape,-3.47566,143.12949
bmp,-5.69899,146.40421
bjl,-5.06010,150.09468
bdd,-10.07258,151.07674
bvn,-3.95382,144.11756
but,-3.70691,143.77711
buv,-4.51940,143.89431
bry,-4.02343,143.02881
bmu,-6.49163,147.32429
bwd,-9.44116,150.32931
tte,-10.62001,151.24912
can,-4.25177,143.08631
cga,-4.28479,143.69877
cjn,-4.25404,142.32393
cjv,-6.17662,145.12192
lni,-6.39567,155.73012
mps,-6.52654,144.58817
dgz,-9.99857,149.28046
dac,-7.00400,146.47405
dnr,-5.53890,145.45237
aso,-5.92709,145.25610
dnd,-3.30936,141.22447
dww,-10.16418,149.99753
ded,-6.36998,147.62476
dge,-5.70696,146.56898
dia,-3.42671,142.29658
dby,-7.83631,142.76480
jma,-9.66996,149.62717
dmc,-4.82926,145.68124
ddi,-9.37630,150.18352
dob,-9.74117,150.77958
dgg,-9.63722,149.83598
dgx,-9.13059,148.76305
dev,-5.81611,146.67766
dof,-10.15381,148.44851
doa,-6.03251,144.84306
kqc,-9.60723,147.90145
dol,-7.85914,142.65527
dva,-10.04844,151.21071
duk,-5.43357,145.64120
wtf,-5.82634,145.66240
dui,-5.56184,146.08499
duc,-5.44046,142.50547
gve,-6.46011,146.88388
etr,-6.11689,142.63608
eit,-3.51884,142.60768
ele,-3.74603,143.92548
elk,-3.49780,142.13175
elu,-1.99770,147.09958
enq,-5.44293,143.66024
kjy,-6.55023,143.91619
twp,-2.15437,147.08198
mcq,-9.11620,148.35160
nou,-8.84286,148.45600
faj,-5.59848,145.29684
fai,-5.37569,141.52747
faa,-6.63959,143.26409
fqs,-3.20281,141.57576
agl,-5.70702,142.25572
fag,-6.35098,146.60296
fiw,-6.65954,143.65721
ffi,-7.66798,143.18118
foi,-6.44569,143.46974
ppo,-6.91669,144.52599
frq,-5.69249,146.53889
for,-6.60919,145.52846
fuy,-8.65564,147.26173
gav,-5.81029,146.62105
gaj,-6.30119,146.04140
gbf,-4.05681,143.11807
gcn,-9.14389,148.58719
gar,-9.55422,150.84511
gap,-5.16396,145.62539
ggl,-5.57899,146.13044
gao,-5.27323,144.76511
pwg,-9.73891,149.82365
gyb,-4.92905,145.68334
gdd,-5.14865,145.79097
gaf,-5.67999,145.17818
bmk,-10.00054,149.83312
gim,-6.49895,145.23969
gip,-6.03306,149.48867
gnm,-10.01095,149.69966
bbr,-5.37156,145.42090
ggt,-6.01317,147.47899
tof,-9.17938,142.79366
gnu,-3.60870,142.25153
goi,-6.39757,142.19334
ggw,-8.11173,142.86346
gvf,-6.24871,144.84861
goc,-6.84959,146.54673
grq,-4.53076,144.59069
ghs,-7.98370,147.26676
gmu,-5.22334,145.61846
gvs,-9.27276,150.74723
gnt,-8.79463,141.28450
grz,-4.26666,152.93332
grx,-3.48626,141.61795
gsn,-6.29919,146.66272
gka,-5.70091,146.45205
dah,-5.65315,146.45036
grw,-10.21607,150.41983
hah,-5.60330,154.76280
hgw,-10.27304,150.24713
hao,-5.07345,154.59865
hla,-5.23038,154.69149
hmt,-7.57234,146.17439
wos,-3.90911,142.84790
tmd,-5.10030,144.31301
llf,-1.52891,145.07496
ham,-5.05177,142.54612
auk,-3.83032,142.48097
hhi,-7.81926,143.68378
hot,-7.08065,146.87518
hhy,-7.77723,143.28232
hul,-10.02516,147.71771
hui,-5.91017,143.01915
huf,-9.67099,147.57124
hkk,-8.90274,147.87893
yml,-9.44243,150.56113
ian,-4.26578,143.28749
idi,-8.71445,142.30453
viv,-9.30674,150.25022
igg,-4.71368,144.84103
meb,-7.12962,143.55944
imo,-6.15458,144.01525
imn,-3.30758,141.17460
mzu,-4.66197,144.89850
ino,-6.32369,145.53774
ipo,-7.38119,144.86638
ipi,-5.41887,143.07942
isa,-5.84047,145.45971
ksi,-2.79464,141.30389
igo,-5.20944,145.68503
itr,-4.12069,141.56656
kbm,-7.21505,146.98824
iwm,-4.27367,141.82261
iws,-4.29989,142.12866
nca,-5.80686,146.12342
jil,-5.54757,145.73006
mwb,-3.77925,143.67903
kbw,-3.65968,143.80896
ckr,-4.45356,151.96245
kxa,-3.36731,143.57921
kqf,-10.26496,150.02819
tbd,-7.99676,145.82536
kmh,-5.26595,144.58003
ywa,-3.94268,142.21680
bco,-6.44541,142.78277
kbq,-6.27309,145.71269
kms,-3.85098,143.84655
klp,-6.96410,146.20897
kyy,-6.26625,146.08218
xla,-7.25762,142.51531
soq,-10.18422,149.76056
kqw,-4.35698,152.77645
gam,-5.74191,144.95838
igm,-4.41367,144.82403
ktk,-1.51777,145.08559
knr,-4.49852,143.19643
wat,-9.23717,150.24903
kmu,-6.38320,145.56047
tbx,-7.05650,146.52294
dju,-4.52990,143.22590
xar,-7.13333,143.11666
xrw,-3.66574,142.01432
leu,-2.83289,151.12078
kmf,-5.08657,145.49553
yuj,-3.75932,141.09396
bbv,-5.72385,147.89482
xkx,-6.15034,149.90456
khs,-6.70839,142.96542
kmg,-6.47992,147.76616
pss,-6.06423,149.66438
kcb,-6.96410,146.20897
kct,-4.06536,144.75642
khz,-10.08084,148.02973
bmh,-5.28273,145.48559
kcl,-7.38913,147.13144
sbc,-2.08898,147.07332
gat,-6.74893,145.87992
xeu,-7.65807,145.39875
kxz,-7.55166,144.31127
xes,-5.76900,145.58010
kjs,-6.34792,143.93218
kew,-6.30764,143.73043
kyg,-6.47025,145.47038
tlx,-2.05790,146.74499
prm,-7.45254,144.29956
kij,-8.43194,151.08944
kih,-2.90502,141.19303
kco,-6.05665,147.44342
geb,-4.26165,144.71298
kis,-3.84057,143.95593
kiw,-7.41809,144.66444
kjd,-8.63213,143.26985
kgu,-4.79852,145.29121
kpw,-5.18636,144.43296
kpx,-9.05580,147.47798
kbk,-9.49111,147.50084
kqi,-9.34933,147.09290
kxt,-4.04679,143.60672
klm,-5.57631,146.20476
klx,-9.42386,150.46680
kol,-5.20546,151.59139
kpf,-6.13701,147.28402
xbi,-3.49538,142.72135
xoi,-4.68883,144.77967
kxw,-5.66378,142.07170
koa,-4.18663,152.90643
xop,-3.84618,144.48257
kpr,-9.06555,149.23183
koz,-4.58832,145.50615
kqj,-6.44635,155.80563
kxr,-2.02519,147.14610
kze,-6.46507,145.65282
kqb,-5.61181,147.87217
kvc,-5.59138,149.64936
xow,-4.63236,145.40998
ksd,-4.31779,152.10698
kgf,-6.43658,147.52889
jko,-5.92141,142.18656
ksl,-7.11780,146.58129
kue,-5.91220,144.99091
kuo,-6.02865,147.40823
kvg,-6.98765,141.28964
kup,-8.08784,146.89583
kse,-8.66145,146.87940
pep,-8.99967,141.42126
kto,-3.06730,151.53574
ktm,-2.01132,147.03560
kwj,-3.73762,142.71680
kop,-5.53423,145.63277
kmo,-4.10885,142.68755
kwo,-3.57416,141.44916
kyc,-5.52359,144.11041
kql,-4.69639,143.83512
lbb,-4.46873,152.67991
lbu,-6.74531,146.92656
lkl,-3.69264,142.29088
nrz,-8.90319,146.72177
lmg,-5.87740,149.30674
lnm,-4.32626,143.92689
luf,-10.16152,149.25804
lbv,-3.21487,151.73507
tgi,-6.19337,155.08169
lek,-1.95993,147.21513
lle,-2.05495,147.21064
leq,-4.99991,143.89401
lei,-5.61261,146.44059
ler,-2.33955,147.73218
let,-6.15727,150.56779
lih,-3.10263,152.60155
lib,-2.16156,146.69471
lll,-4.34619,144.98231
los,-2.06932,147.34109
uvl,-5.96417,150.89700
loj,-2.39811,147.34423
khl,-5.54425,149.13833
mmx,-3.32145,151.94830
grg,-5.62778,146.40989
zgr,-10.23083,149.26224
mzz,-9.47394,150.76311
tnh,-4.53998,145.23213
sks,-4.48157,145.09765
mgu,-10.23803,148.96875
mbq,-9.24745,148.73842
mum,-10.32275,150.32206
mti,-9.69966,149.28966
aup,-8.38871,142.70105
zmh,-4.87995,151.70880
mmt,-5.77078,146.63812
mqz,-5.94495,147.05663
mkr,-4.76888,145.61588
ped,-4.43326,145.36008
mgl,-5.62388,148.43912
mdc,-5.49982,145.75582
sic,-4.05196,143.36486
gcc,-4.72369,152.22440
mbk,-3.12653,142.24969
mhf,-6.35558,146.57572
kdf,-5.77258,151.07090
mle,-4.22410,142.85090
mva,-4.08016,145.03234
tbf,-2.75820,151.96975
jet,-2.99455,141.01772
mbh,-5.86774,150.67698
mnm,-9.78159,149.55077
mlh,-6.59818,147.67351
myd,-4.24148,143.73228
wax,-4.00867,144.55109
mds,-9.87532,148.26276
dad,-5.34672,145.59126
mbw,-5.45165,144.63894
hob,-5.96995,145.82911
mbx,-4.46269,142.95020
mqe,-5.13998,145.62199
met,-5.92834,146.85784
mjk,-4.90623,145.77936
mhl,-4.53800,145.39012
mjj,-4.61737,145.28347
mcz,-5.21716,145.58550
mjn,-5.73554,146.35777
gai,-4.08309,144.69938
mna,-5.61445,148.04339
mjm,-4.48425,145.41738
nux,-3.70462,142.50091
mek,-8.25440,146.56143
mvk,-4.44803,143.74845
med,-5.63785,144.32190
sim,-3.67539,142.55043
mee,-5.42555,151.48012
mcr,-7.16226,146.05967
mxm,-4.95431,151.75850
mci,-6.54285,147.11378
pla,-4.41931,145.25659
mpt,-4.70701,141.53158
mpp,-6.32249,147.71592
mcv,-7.61986,144.02169
mvn,-9.60799,150.49486
mpn,-5.54328,146.13636
wii,-3.59697,142.38144
vmg,-4.30869,152.01530
mpx,-10.68215,152.69631
mpo,-5.87145,149.55338
mvq,-4.62135,145.45934
mkp,-9.59448,148.28090
mft,-2.00512,147.40656
mox,-9.58220,150.64363
msz,-6.33698,147.78618
npn,-2.00897,146.93245
mgt,-4.30211,143.96393
mxk,-4.26964,144.94783
mze,-10.14906,148.65269
msx,-4.57311,144.99086
mdb,-7.62034,143.83237
mqv,-4.95274,145.60295
meu,-9.66940,147.42401
hmo,-9.33333,147.08332
mwh,-5.69077,149.14479
tsx,-7.49627,143.00253
wiv,-4.67483,149.52622
aoj,-3.58004,142.94869
mfw,-9.68333,147.44999
kqa,-4.82288,145.08205
mpv,-6.47513,146.71680
mtc,-5.24857,145.53888
asx,-5.74177,146.53840
mtf,-3.84257,144.19059
mqw,-5.02283,145.61214
mmq,-5.37804,145.21872
mmi,-4.69976,145.42101
msu,-6.55120,146.92392
emi,-1.46000,149.64440
tuc,-5.79744,148.01121
myw,-9.22828,152.87273
mwa,-10.02426,151.06278
nas,-6.34808,155.59643
naf,-6.43141,146.97751
mty,-3.57401,142.35562
srf,-6.44209,146.82883
bio,-3.76396,141.25880
nib,-6.42078,146.80152
nak,-5.50082,150.81263
nbk,-5.09559,145.65610
nax,-4.26959,141.59785
nal,-2.94494,151.33273
nss,-2.13789,147.20063
nkm,-8.82659,141.64037
nmx,-8.66534,141.71718
ncm,-8.74638,141.92694
nvm,-9.18227,148.16598
nnm,-3.85759,141.76612
mxw,-9.12758,141.82890
nnk,-5.81933,146.47286
afk,-4.69532,143.60765
nac,-5.55918,144.72447
ncn,-2.21312,148.19798
nwr,-9.37907,148.23147
nsn,-4.53527,154.23329
nkg,-5.64232,146.25664
nej,-5.60295,146.30411
nif,-6.37263,146.84852
nex,-8.47272,141.86254
anh,-5.04824,144.88848
nqn,-8.61979,142.03780
net,-5.03481,143.03139
nnf,-5.65497,146.34291
nud,-4.25102,142.49934
nii,-5.75632,144.51595
gbe,-4.78399,142.42328
nis,-6.33660,146.71385
nmw,-11.34418,153.20415
niw,-4.35350,141.56748
nby,-2.77340,141.42051
nxr,-5.41924,141.13594
niz,-3.53408,142.25208
gaw,-5.07672,145.71515
nof,-6.32159,145.10433
noh,-6.10891,147.49000
ncf,-3.05797,151.66059
klt,-6.01517,146.96980
nuq,-4.59241,159.47162
nur,-3.39220,154.72674
noc,-6.41279,146.87796
nop,-6.39418,146.74425
sij,-7.52396,147.29488
lid,-2.12080,146.61311
bhf,-3.82087,141.33438
kkc,-6.70334,142.31871
eri,-5.37558,145.71772
opm,-5.20147,142.18519
ong,-3.31338,142.15376
mgx,-7.39085,144.01107
aom,-9.03503,148.11186
oin,-3.37547,141.89893
onk,-3.17759,141.94011
okk,-3.44487,141.89238
aun,-3.38115,141.80589
onr,-3.24493,142.01120
osu,-3.41829,141.85497
onj,-9.31714,149.12213
onn,-6.31497,142.77713
ons,-6.19717,147.58450
ont,-6.45320,145.76084
opo,-7.87566,145.73046
okv,-8.76913,148.16047
oro,-7.81555,145.31485
oum,-10.22877,149.10098
oue,-6.32412,155.41692
wsr,-6.71526,145.81636
owi,-4.46486,141.71978
oyy,-10.54371,150.65016
pgi,-3.02128,141.27742
lgt,-3.82597,142.34646
pkg,-2.05786,147.76757
abw,-4.75626,145.23512
hih,-4.69903,145.29593
pnr,-5.21379,145.74581
ppn,-5.91572,155.26073
pat,-2.05965,147.38597
ppe,-4.47147,142.01095
prw,-4.98902,145.42449
ppt,-6.41585,141.71562
psq,-3.95547,142.30459
ptp,-6.92957,146.64842
gfk,-3.79373,152.50372
pwa,-6.89436,145.10565
pmr,-4.94079,144.87430
ppq,-4.42213,142.25224
ata,-5.59300,151.03801
pek,-2.30634,147.81580
pex,-5.33952,154.55450
pin,-4.84961,142.77511
pnn,-5.13448,144.13897
pix,-6.96811,146.44724
ncc,-1.91650,146.88696
bye,-3.67676,141.93410
pux,-2.95006,141.70580
pup,-5.59470,145.74129
iar,-7.60322,145.01325
pby,-4.01897,141.03391
byx,-4.41125,151.70877
rai,-4.17787,152.44707
kjx,-5.97572,154.89713
rao,-4.84647,144.52120
kyx,-5.81440,154.82572
rpt,-4.99572,145.66681
rwo,-5.77574,145.90353
rwa,-2.84451,141.56943
bow,-8.41526,141.03371
rmp,-5.02602,145.77851
rea,-5.51448,145.71075
rmk,-4.59204,144.68905
roe,-5.81609,146.73643
roo,-5.94739,155.10199
klq,-7.16201,144.24267
spd,-5.67781,146.06278
apz,-6.90026,146.07615
skm,-6.19078,146.70167
sbe,-10.59617,150.70464
sll,-6.27165,145.02852
ssx,-6.68161,143.96474
swm,-5.01613,145.54944
smq,-6.15498,142.19049
snx,-5.55604,145.81218
sny,-4.47290,142.36234
sps,-5.52298,154.65035
zsa,-6.32527,146.48844
sra,-5.09005,145.57874
skc,-6.35972,146.65359
ssj,-5.68199,145.48614
ssg,-1.54044,145.05985
spl,-6.03785,147.23961
sej,-6.38645,147.80621
spk,-4.00938,142.98093
ssz,-6.18139,149.78066
spe,-4.26879,144.96531
spm,-4.23630,144.80216
sry,-2.99592,141.95163
stm,-5.30030,141.83077
stf,-3.41978,141.74687
sbi,-3.44450,141.81947
sew,-9.94004,150.94645
slw,-6.08274,147.57626
snp,-6.10840,145.22704
sjr,-4.54201,152.90682
mmp,-4.04811,141.41448
nco,-6.42826,155.40023
snr,-5.28435,145.57126
sbq,-5.00348,145.24535
mkc,-3.63862,142.43946
xsp,-5.12130,145.57974
smg,-4.86297,151.97403
smb,-7.03337,145.59759
smz,-6.23978,155.38091
siu,-3.44146,142.41241
sst,-6.09063,145.01146
snc,-9.86539,147.89062
snz,-5.65329,145.61475
xsi,-5.96214,147.34528
ssd,-5.52586,145.99833
sso,-3.01178,142.03724
siw,-6.61134,155.41652
aaw,-5.90704,148.88119
sol,-5.27035,154.61476
smc,-6.07563,146.64821
siq,-6.42998,142.59074
urw,-5.48957,145.35821
sbh,-1.95849,146.62174
sow,-3.34668,141.07110
seo,-4.95358,141.97851
swp,-10.41333,149.91493
tgo,-11.51313,153.48818
sue,-7.73515,147.51553
sug,-4.48634,141.21488
sui,-8.06772,141.83943
zsu,-6.31720,146.43684
sua,-5.09683,151.87182
siv,-4.72993,143.23071
six,-5.48444,145.46845
sgz,-3.99872,152.75179
ssu,-7.19360,146.56107
knv,-8.08559,143.30712
tzx,-4.48218,143.60502
gpn,-4.04559,144.50187
ago,-7.40612,145.68736
tbg,-6.43217,145.92963
omw,-6.61379,145.93661
uar,-7.92683,145.77717
taw,-5.29187,144.66247
tbc,-4.71195,145.98426
nho,-4.79950,157.07880
tmy,-6.68858,147.79876
tgg,-4.08824,153.61121
tgu,-4.45559,144.91169
tbs,-4.57322,144.92440
afp,-4.77336,143.60601
ttd,-8.34951,147.13754
tuh,-4.43638,152.09117
tpa,-10.22003,150.37460
tya,-5.75135,145.36626
tbo,-10.30104,150.57180
tlf,-4.95906,141.75640
tns,-1.67198,150.73076
tio,-5.68670,155.00022
trb,-3.68632,143.83672
buo,-6.72502,155.61653
tbj,-2.95742,150.92314
tif,-4.99963,141.31001
tgc,-2.73190,150.83295
tim,-6.08782,147.08981
tpz,-5.60000,154.91191
ttv,-2.39098,146.82894
tqo,-8.06540,146.27052
tbv,-6.36025,147.37852
tpi,-9.41971,147.30310
zuh,-6.05103,145.30104
tqp,-5.29965,151.80853
ttu,-6.13297,155.42832
tei,-3.45770,142.61116
don,-9.09752,147.11422
rak,-2.10222,146.90426
iou,-6.29565,146.57556
tmq,-3.15472,142.34826
lcm,-2.53329,150.23298
trh,-9.83401,149.56605
tqm,-7.93238,142.56760
tww,-4.82173,142.09182
ksj,-9.69131,147.68970
ubr,-9.58413,149.40337
ufi,-6.05701,146.26062
uis,-6.61822,155.81801
ukg,-4.94744,145.51058
svb,-3.33343,142.81469
gdn,-9.89398,149.64607
ubu,-5.97628,143.94179
upi,-3.34644,141.15965
bbn,-4.89120,149.14173
uln,-4.19566,152.18315
urm,-5.09636,141.54079
urt,-3.60495,142.78172
uro,-4.64552,151.95080
urg,-5.59031,145.50150
urx,-3.83930,143.70666
uri,-3.59921,142.64126
uvh,-6.43813,146.62277
urv,-6.23314,155.57304
wnu,-4.85157,145.35063
usa,-6.38803,145.63096
omo,-4.82396,144.91142
utu,-5.16167,145.54171
usu,-5.32058,145.47192
van,-3.24430,142.46070
vam,-2.70331,141.28033
val,-6.92110,146.90023
kmx,-8.34122,143.57079
wab,-5.61243,146.46134
wdg,-4.52637,144.97178
wag,-10.29202,150.39564
waj,-6.65562,146.15345
wgw,-10.45000,150.44284
fad,-5.18198,145.73055
wgi,-5.94814,144.65377
whg,-5.69897,144.78198
rro,-8.70644,146.56205
wla,-4.40806,142.23372
wmc,-4.97792,145.54356
lbq,-6.62448,146.64496
waz,-6.38804,146.14965
wnb,-4.78426,145.43052
wnp,-3.57969,142.46623
wnc,-6.14931,146.52755
wra,-3.08947,142.01170
tci,-8.64618,141.51923
wrs,-3.22405,141.07647
wrv,-8.23984,142.47758
gsp,-6.00805,145.96862
wsk,-4.60376,145.95751
wtk,-4.58389,143.00119
mpl,-6.78983,146.35714
una,-6.68977,146.44938
mcy,-6.92748,146.37946
wed,-10.13326,150.16618
klh,-5.98590,147.14087
wei,-8.41963,142.44507
wer,-7.72100,146.91084
tua,-3.63132,143.75263
gdr,-8.78708,143.03698
wiu,-6.38256,144.21314
wog,-4.23793,142.40472
woc,-3.23554,144.10223
wmo,-3.54300,142.85219
wut,-2.64063,141.09749
wuv,-1.73939,142.85072
jae,-6.62692,147.82436
ybm,-4.91618,145.34978
ybo,-5.61740,146.19065
ygr,-6.31838,145.38592
ygm,-5.73869,146.60219
ygw,-7.06788,145.82709
rhp,-3.73362,142.41467
ykk,-10.08391,149.98028
ykm,-3.27710,142.65107
nce,-3.79188,141.50885
ymp,-7.06361,146.82220
ymb,-3.54107,142.77115
ynl,-5.53696,145.85768
yde,-3.48928,142.50775
ygl,-3.51235,142.47033
ymo,-3.54689,142.53348
yev,-3.46158,142.46317
yrw,-4.93981,145.45559
yrb,-9.52231,148.59858
yla,-4.39613,143.99296
yuw,-6.08586,146.82603
yyu,-3.52138,142.04487
yby,-6.19080,145.36585
ybx,-4.57839,142.10476
ykr,-7.86227,147.46397
yle,-11.36374,154.14380
ylg,-4.08993,142.80790
yra,-4.28965,142.94162
yss,-4.13397,142.57049
yll,-3.50430,142.20361
yee,-4.66580,143.51817
yis,-3.53946,141.90263
yob,-10.21666,149.28333
ydk,-4.93805,145.76182
yon,-6.34677,141.16563
yut,-5.95766,146.66364
zeg,-6.96825,146.49333
zia,-7.97946,147.55162
zik,-7.37535,141.46798
guq,-25.59012,-56.47936
ayo,-20.46590,-59.42519
ceg,-20.59735,-58.23033
emo,-24.92015,-57.88921
gva,-21.97916,-58.06573
nhd,-24.98883,-55.20196
gug,-25.60551,-57.08816
leg,-22.54066,-58.97221
mca,-24.99044,-57.34673
mhh,-22.23400,-61.90100
cag,-23.24987,-60.34534
tpj,-21.88094,-62.43026
pta,-23.17714,-56.15141
sap,-22.20630,-58.90701
tmf,-21.66358,-58.02197
ash,-0.69386,-75.21832
acu,-3.18924,-77.36423
aga,-5.25000,-75.83332
agr,-5.27212,-77.95358
cpc,-9.87263,-74.59205
amc,-10.40720,-73.43327
amr,-12.59340,-70.58001
anb,-3.29664,-76.60558
arl,-1.97145,-75.04173
cni,-12.01973,-73.87626
cjo,-10.77157,-74.19822
prq,-10.99569,-74.89492
cpu,-10.41788,-74.67733
cpy,-11.22100,-73.00100
cpb,-9.80592,-73.59090
avs,-3.31960,-74.54111
ayc,-17.21384,-70.34447
boa,-2.42364,-71.78736
cah,-3.71910,-73.93599
cbu,-4.25394,-76.89208
kaq,-6.64602,-74.37637
cot,-11.48168,-73.46054
cbr,-8.68836,-75.40044
ccc,-5.11984,-75.68768
cbt,-5.68058,-76.79179
cht,-9.23129,-75.96211
cod,-5.00349,-74.54768
hib,-6.58333,-77.69999
hug,-13.31339,-71.24000
hub,-4.05581,-77.95910
huu,-1.61256,-73.74624
hux,-2.36074,-70.96260
inp,-12.46244,-69.30967
iqu,-3.31327,-73.96142
isc,-7.75756,-74.51434
jqr,-12.88898,-75.90159
jeb,-5.40831,-76.41717
cbs,-10.43987,-71.80313
mcb,-11.97364,-72.61404
cuj,-11.41350,-70.79625
mcf,-5.47736,-73.12693
