Dataset,soc_id,xd_id,SpecRef,Year,DND.VarID_Code,VarID,Code,Comment,References,DND.SourceCodedData,DND.Display,DND.AdminComment
LRB,B70,xd2,,1920,11_46,11,46,,Huntingford 1951:8; 1954:128,,,
LRB,B71,xd931,,1928,11_31,11,31,,Bleek 1929:109; De Castro and Alemeida 1956:9,,,
LRB,B72,xd1,Special reference to Was Nyae !Kung,1950,11_24.3,11,24.3,"Note, two estimates provided by Binford, the first refers specifically to Was Nyae !Kung (24.3) and the second to Dobe !Kung (23)",Marshall 1960:328,,,"Note, two estimates provided by Binford, the first refers specifically to Was Nyae !Kung (24.3) and the second to Dobe !Kung (23)"
LRB,B72,xd1,Special reference to Dobe !Kung,1950,11_23,11,23,"Note, two estimates provided by Binford, the first refers specifically to Was Nyae !Kung (24.3) and the second to Dobe !Kung (23)",Lee 1972a:330,,,"Note, two estimates provided by Binford, the first refers specifically to Was Nyae !Kung (24.3) and the second to Dobe !Kung (23)"
LRB,B73,xd7,,1910,11_20.2,11,20.2,,Guenther 1986:186; Schapera 1930:78,,,
LRB,B74,xd932,,1962,11_36,11,36,,"Silberbauer 1972:296, 1981a:195-98",,,
LRB,B75,xd933,,1976,11_20.8,11,20.8,,Kent and Vierich 1989,,,
LRB,B76,xd934,,1968,11_54,11,54,,Eibl-Eibelsfeldt 1972:32-33,,,
LRB,B77,xd935,,1920,11_21,11,21,,Steyn 1984:118; Dart 1937b:160-65,,,
LRB,B79,xd8,,NA,11_24,11,24,,"Bleek 1924:viii, ix",,,
LRB,B82,xd937,,1848,11_50,11,50,,Moore 1979:39,,,
LRB,B84,xd939,,1978,11_44,11,44,,Altman 1987:15-27; Berndt and Berndt 1970:3-14,,,
LRB,B85,xd940,,1970,11_34,11,34,,Peterson 1973:185; 1970:11; pers. comm. 1992; Peterson and Long 1986:40,,,
LRB,B86,xd941,,1973,11_35,11,35,,Meehan 1982:31-41,,,
LRB,B87,xd774,,1950,11_34,11,34,,Peterson 1972:26; Peterson and Long 1986:40,,,
LRB,B88,xd777,,1930,11_36,11,36,,Thomson 1949:16; Warner 1958:127-28,,,
LRB,B89,xd942,,1920,11_32,11,32,,Kaberry 1935:428,,,
LRB,B90,xd781,,1920,11_45,11,45,,Wills 1980:85 (LRB estimates from photos),,,
LRB,B91,xd943,,1920,11_32,11,32,,Leichardt 1847:507; McCarthy and MacArthur 1960:90-96,,,
LRB,B92,xd944,,1960,11_30,11,30,,Biernoff 1979:12; MacArthur 1960:95; Thompson 1949:4,,,
LRB,B94,xd775,,1937,11_30,11,30,,"Peterson and Long 1986:88-89, 95-99; Sharp 1934a:425",,,
LRB,B95,xd778,,1920,11_32,11,32,,"Hart and Piling 1960:35, 36, 65, 66",,,
LRB,B97,xd776,,1930,11_32,11,32,,Peterson and Long 1986:78-79,,,
LRB,B98,xd947,,1926,11_35,11,35,,Hale and Tindale 1933:77-78,,,
LRB,B99,xd948,,1900,11_30,11,30,,Stanner 1933:393 (estimate),,,
LRB,B100,xd949,,NA,11_35,11,35,,Blundell 1980:106-7; Love 1936:93,,,
LRB,B102,xd951,,1909,11_45,11,45,,Memmott 1983a:367,,,
LRB,B103,xd952,,1928,11_29,11,29,,Tindale 1962a:269,,,
LRB,B105,xd954,,1900,11_45,11,45,,Harris 1978:128,,,
LRB,B106,xd780,,1910,11_31,11,31,,Radcliffe-Brown 1912:146,,,
LRB,B107,xd955,,1870,11_25,11,25,,Brayshaw 1990:31; Lumholtz 1889:194,,,
LRB,B108,xd956,,1934,11_50,11,50,,Nind 1831:22,,,
LRB,B109,xd773,,1965,11_42,11,42,,"Meggitt 1962:47, 50, 56",,,
LRB,B110,xd957,,1880,11_25,11,25,,Peterson and Long 1986:116-17; Tonkinson 1978:53,,,
LRB,B111,xd958,,1960,11_32,11,32,"Note, Binford Table 5.01 lists '25' ,but without attributing the value to a specific reference, so the value from table 8.01 is displayed here.",Harris 1978:128,,,"Note, Binford Table 5.01 lists '25' ,but without attributing the value to a specific reference, so the value from table 8.01 is displayed here."
LRB,B113,xd960,,1936,11_21,11,21,,Long 1971:264-65; Meggitt 1962:55; Peterson and Long 1986:104-11,,,
LRB,B115,xd962,,1840,11_60,11,60,,Morwood 1987:339; Winterbotham 1980:41,,,
LRB,B117,xd964,,1965,11_30,11,30,,Binford field notes 1974; Denham 1975:120; O'Connell 1987:85,,,
LRB,B118,xd965,,1968,11_25,11,25,,Gould 1977:21-22,,,
LRB,B119,xd966,,1850,11_90,11,90,"Note, Binford Table 5.01 lists '40' ,but without attributing the value to a specific reference, so the value from table 8.01 is displayed here.",W. Gardner 1978:239-46,,,"Note, Binford Table 5.01 lists '40' ,but without attributing the value to a specific reference, so the value from table 8.01 is displayed here."
LRB,B120,xd967,,1968,11_23,11,23,,"Brokensha 1975:19, 33; Layton 1983:26; Peterson and Long 1986:127; Tindale 1972:224, 244",,,
LRB,B121,xd779,,1900,11_22,11,22,,"Gason 1879:257, 264; Sturt 1849a, 1:254, 261, 296, 316, 407, 414; 2:70,74",,,
LRB,B123,xd969,,1922,11_28,11,28,,Tindale pers. comm. 1965,,,
LRB,B124,xd772,,1900,11_30,11,30,,"Spencer and Gillen 1927:15, 506",,,
LRB,B132,xd976,,1850,11_50,11,50,,Nind 1831:28,,,
LRB,B133,xd977,,1850,11_175,11,175,,Williams 1985:75,,,
LRB,B134,xd978,,1850,11_44,11,44,,"Gaughwin and Sullivan 1984:92, 94",,,
LRB,B135,xd979,,1850,11_50,11,50,,Fison and Howitt 1880:209; Howitt 1904:773-77,,,
LRB,B136,xd980,,1830,11_35,11,35,,"Hiatt 1967:201; Jones 1971:278, 279",,,
LRB,B137,xd783,,1830,11_33,11,33,,"Hiatt 1967:201; Jones 1971:278, 279",,,
LRB,B143,xd1289,,1900,11_45,11,45,,Bowen 1976:24-30; Griffin 1959:vii,,,
LRB,B144,xd1131,,1870,11_75,11,75,,"Bean 1972:76; Kroeber 1925:692, 706-7; Strong 1929:43-56",,,
LRB,B145,xd1132,,1870,11_97,11,97,,Strong 1929:187-19,,,
LRB,B146,xd1134,,1880,11_62,11,62,,Meigs 1939:18-20,,,
LRB,B147,xd1137,,1850,11_39,11,39,,"Kroeber 1925:712, 719; Luomala 1978:597",,,
LRB,B148,xd1123,,1860,11_91,11,91,"Note, Binford Table 5.01 lists '91.6' ,but without attributing the value to a specific reference, so the value from table 8.01 is displayed here.",Cook 1955:40,,,"Note, Binford Table 5.01 lists '91.6' ,but without attributing the value to a specific reference, so the value from table 8.01 is displayed here."
LRB,B149,xd1130,,1870,11_68,11,68,,Kroeber 1925:617-18,,,
LRB,B150,xd1133,,1860,11_110,11,110,,Oxendine 1983:50-57,,,
LRB,B151,xd1124,,1860,11_40,11,40,,Cook 1955:40,,,
LRB,B152,xd1118,,1850,11_21,11,21,,Voegelin 1938:39-43,,,
LRB,B153,xd1107,,1850,11_65,11,65,,Goldschmidt 1948:445,,,
LRB,B154,xd1129,,1850,11_40,11,40,,Cook 1955:35,,,
LRB,B155,xd1121,,1850,11_53,11,53,,P. J. Johnson 1978:352,,,
LRB,B157,xd1122,,1870,11_32,11,32,,Gifford 1932b:42-47,,,
LRB,B159,xd1116,,1860,11_150,11,150,,Cook 1956:116-17,,,
LRB,B160,xd1112,,1860,11_50,11,50,,"DuBois 1935:28, 29",,,
LRB,B161,xd1127,,1860,11_557,11,557,,Cook and Heizer 1965:71,,,
LRB,B162,xd1094,,1860,11_42,11,42,"Note, does not appear in Table 8.01, so references are general to the society and not the particular variable.",NA,,,"Note, does not appear in Table 8.01, so references are general to the society and not the particular variable."
LRB,B163,xd1111,,1850,11_45,11,45,,Wilson and Towne 1978:388,,,
LRB,B165,xd1117,,1860,11_150,11,150,,Cook 1956:118,,,
LRB,B166,xd1100,,1860,11_23,11,23,,Cook 1956:103-5,,,
LRB,B168,xd983,,1850,11_26,11,26,,"Collier and Thalman 1991:72, 177-78",,,
LRB,B169,xd1099,,NA,11_45,11,45,,Cook 1956:102,,,
LRB,B170,xd1120,,NA,11_90,11,90,,Cook 1955:122,,,
LRB,B171,xd1138,,1850,11_25,11,25,,Cook 1956:107,,,
LRB,B172,xd1119,,1860,11_95,11,95,,Cook 1956:124,,,
LRB,B173,xd1115,,1860,11_127,11,127,,Cook 1956:114,,,
LRB,B175,xd1136,,1850,11_45,11,45,,Cook 1955:36,,,
LRB,B176,xd1091,,1860,11_50,11,50,,Gray 1987:37-40,,,
LRB,B178,xd1103,,1870,11_96,11,96,,Cook 1956:101; Drucker 1940:226-27,,,
LRB,B179,xd1093,,1860,11_48,11,48,,Cook and Heizer 1965:70,,,
LRB,B180,xd1096,,1860,11_113,11,113,,Cook 1956:100,,,
LRB,B181,xd1092,,1870,11_60,11,60,,Gray 1987:56,,,
LRB,B182,xd1095,,1860,11_30,11,30,,Cook 1956:98,,,
LRB,B184,xd1097,,1860,11_33,11,33,,Cook 1956:97,,,
LRB,B185,xd1110,,1850,11_40,11,40,,Cook and Heizer 1965:71,,,
LRB,B186,xd1101,,1850,11_45,11,45,,Cook 1956:101; Schalk 1978:125,,,
LRB,B187,xd1108,,1860,11_23,11,23,,Kroeber 1962:36-37,,,
LRB,B188,xd1140,,1860,11_92,11,92,,Ray 1963:204,,,
LRB,B189,xd1139,,1860,11_31,11,31,,"Spier 1930:5-8, 23",,,
LRB,B190,xd985,,1760,11_45,11,45,,Aschmann 1967:122,,,
LRB,B192,xd1166,,1860,11_22.5,11,22.5,,Steward 1938:85-91,,,
LRB,B194,xd1221,,1715,11_31,11,31,"Note, does not appear in Table 8.01, so references are general to the society and not the particular variable.",NA,,,"Note, does not appear in Table 8.01, so references are general to the society and not the particular variable."
LRB,B195,xd1166,,1850,11_22.5,11,22.5,,Steward 1938:84,,,
LRB,B196,xd1203,,1870,11_107,11,107,,Gifford 1932a:180-89,,,
LRB,B197,xd1165,,1860,11_55,11,55,,Steward 1938:80-84,,,
LRB,B198,xd1202,,1870,11_27.8,11,27.8,,"Hayden 1936:142, 165-68, 70; Kroeber 1935:45",,,
LRB,B199,xd1126,,1860,11_31,11,31,,Voegelin 1938:48,,,
LRB,B200,xd1166,,1860,11_30,11,30,,"Steward 1938:77, 78, 80",,,
LRB,B202,xd1164,,1870,11_64,11,64,,Liljeblad and Fowler 1986:414-15; Steward 1938:110,,,
LRB,B203,xd988,,1860,11_19.5,11,19.5,,Steward 1938:110,,,
LRB,B204,xd1189,,1860,11_21.2,11,21.2,"Note, three estimates provided by Binford (21.2, 27, 26). The latter two are said to refer specifically to Kaibab and Las Vegas Southern Paiute, respectively.",Kelly 1964:11-22,,,"Note, three estimates provided by Binford (21.2, 27, 26). The latter two are said to refer specifically to Kaibab and Las Vegas Southern Paiute, respectively."
LRB,B204,xd1189,Special reference to Kaibab Southern Paiute),1860,11_27,11,27,"Note, three estimates provided by Binford (21.2, 27, 26). The latter two are said to refer specifically to Kaibab and Las Vegas Southern Paiute, respectively.",Euler and Fowler 1966:35,,,"Note, three estimates provided by Binford (21.2, 27, 26). The latter two are said to refer specifically to Kaibab and Las Vegas Southern Paiute, respectively."
LRB,B204,xd1189,Special reference to Las Vegas Southern Paiute,1860,11_26,11,26,"Note, three estimates provided by Binford (21.2, 27, 26). The latter two are said to refer specifically to Kaibab and Las Vegas Southern Paiute, respectively.",Stale and Evans 1978:183,,,"Note, three estimates provided by Binford (21.2, 27, 26). The latter two are said to refer specifically to Kaibab and Las Vegas Southern Paiute, respectively."
LRB,B205,xd989,,1870,11_25,11,25,,Davis 1965:36,,,
LRB,B206,xd1162,,1860,11_23,11,23,,Steward 1938:58-59,,,
LRB,B207,xd1182,,1860,11_34,11,34,,Gould pers. comm. 1992,,,
LRB,B208,xd1160,,1860,11_50,11,50,,"Fowler and Liljeblad 1986:443, 457",,,
LRB,B209,xd991,,1860,11_50,11,50,,"Janetski 1983:53-54, 75",,,
LRB,B210,xd1161,,1870,11_46,11,46,,"Fowler 1992:35-37, 154",,,
LRB,B211,xd1162,,1860,11_27,11,27,,Steward 1938:61,,,
LRB,B213,xd1185,,1870,11_24,11,24,,Steward 1938:177,,,
LRB,B214,xd1183,,1860,11_33,11,33,,Steward 1938:132,,,
LRB,B215,xd995,,1870,11_24,11,24,,Steward 1938:124-27,,,
LRB,B216,xd1178,,1860,11_23,11,23,,Lowie 1924:284; Steward 1938:161,,,
LRB,B217,xd1171,,1860,11_32,11,32,,Steward 1938:117,,,
LRB,B218,xd1169,,1860,11_30,11,30,,"Steward 1938:101, 108",,,
LRB,B219,xd993,,1860,11_29,11,29,,Cook 1955:37,,,
LRB,B221,xd1175,,1860,11_38,11,38,,Steward 1938:174,,,
LRB,B222,xd1152,,1860,11_37,11,37,,Callaway et al. 1986:352; Smith 1974:123,,,
LRB,B223,xd994,,1870,11_40,11,40,,Lowie 1924:284,,,
LRB,B224,xd995,,1860,11_20,11,20,,Steward 1938:130,,,
LRB,B225,xd1196,,1850,11_29,11,29,,Price 1962:40,,,
LRB,B226,xd1157,,1870,11_28.4,11,28.4,,"Kelly 1932:78, 105",,,
LRB,B227,xd1201,,1860,11_50,11,50,,Shimkin 1947:255; Steward 1974:373,,,
LRB,B228,xd1176,,1860,11_48,11,48,,Steward 1938:145-46,,,
LRB,B229,xd1180,,1860,11_60,11,60,,Steward 1938:209,,,
LRB,B230,xd1194,,1860,11_43,11,43,,Steward 1974:147,,,
LRB,B234,xd1199,,1860,11_45,11,45,,Steward 1974:147,,,
LRB,B240,xd1275,,1880,11_75,11,75,,Basehart pers. comm. 1972; Swanton 1952:323,,,
LRB,B241,xd1222,,1870,11_269,11,269,,Wallace and Hoebel 1952:23,,,
LRB,B242,xd1259,,1880,11_95,11,95,,Basehart 1972:5; Morice 1906b:496; Opler 1937:177-82,,,
LRB,B243,xd1216,,1870,11_313,11,313,,Bamforth 1988:106-9,,,
LRB,B244,xd1219,,1860,11_291,11,291,,Bamforth 1988:106-9,,,
LRB,B245,xd1224,,1860,11_275,11,275,,"Moore 1987:180-86, 194",,,
LRB,B246,xd1228,,1860,11_325,11,325,,Flannery 1953:54; Gussow et al. 1974:23,,,
LRB,B248,xd1223,,1870,11_330,11,330,,Bamforth 1988:106-9; Denig 1961:165,,,
LRB,B249,xd1227,,1870,11_283,11,283,,Culbertson 1952:135,,,
LRB,B250,xd1205,,1880,11_122,11,122,,Chamberlain 1892:551,,,
LRB,B252,xd1200,,1860,11_170,11,170,,Steward 1938:201-6,,,
LRB,B253,xd1208,,1870,11_188,11,188,,Bamforth 1988:106-9; Swanton 1952:278,,,
LRB,B254,xd1229,,1850,11_250,11,250,,Skinner 1914:477,,,
LRB,B255,xd1217,,1850,11_254,11,254,,Ewers 1955:303,,,
LRB,B256,xd1211,,1850,11_346,11,346,,Bushnell 1922:26; Ewers 1955:303,,,
LRB,B257,xd1210,,1870,11_159,11,159,,Bushnell 1922:32-33; Culbertson 1952:107; Lowrie and Clarke 1832,,,
LRB,B258,xd1218,,1850,11_75,11,75,,"Bamforth 1988:106-109; Bushnell 1922:20, 21",,,
LRB,B259,xd1212,,1850,11_250,11,250,,Bamforth 1988:106-109,,,
LRB,B260,xd1226,,1880,11_140,11,140,,Bamforth 1988:106-109; Jenness 1938:10-11,,,
LRB,B268,xd1072,,1880,11_106,11,106,,"Suttles 1990:453, 473",,,
LRB,B270,xd1076,,1870,11_145,11,145,,Smith 1940a:7-14,,,
LRB,B271,xd1079,,1850,11_80,11,80,,Elmendorf 1960:32-55,,,
LRB,B272,xd997,,1880,11_110,11,110,,Taylor 1974a:187,,,
LRB,B273,xd1070,,1881,11_195,11,195,"Note, focal year differs from that for some other data for society",Drucker 1951:222-49; Koppert 1930b:53,,,
LRB,B274,xd1078,,1850,11_52,11,52,,Ray 1938:38-41,,,
LRB,B275,xd1081,,1860,11_58,11,58,,Boyd 1990:136; Zenk 1990:572,,,
LRB,B276,xd1207,,1860,11_85,11,85,,Teit 1906:199,,,
LRB,B277,xd1074,,1880,11_140,11,140,,Stern 1934:7,,,
LRB,B278,xd1085,,1860,11_36,11,36,,Schalk 1978:165,,,
LRB,B279,xd1087,,1880,11_37,11,37,,Duff 1952:45,,,
LRB,B280,xd1086,,1880,11_48,11,48,,Suttles 1990: 462; Wilson 1866:286,,,
LRB,B281,xd1080,,NA,11_65,11,65,,Seaburg and Miller 1990:561,,,
LRB,B282,xd1073,,1860,11_240,11,240,,Kennedy and Bouchard 1990:450-51,,,
LRB,B283,xd1083,,1880,11_181,11,181,,Hilton 1990:313,,,
LRB,B284,xd1077,,1880,11_112,11,112,,Pettitt 1950:3-5,,,
LRB,B285,xd1075,,1860,11_166,11,166,,Boyd 1990:136; Suttles 1990:456,,,
LRB,B286,xd1084,,1860,11_164,11,164,,Swan 1870:2,,,
LRB,B287,xd1105,,1880,11_650,11,650,,Schalk 1978:165,,,
LRB,B288,xd1090,,1890,11_420,11,420,,Schalk 1978:165,,,
LRB,B289,xd1104,,1880,11_389,11,389,,"Schalk 1978:126,165",,,
LRB,B290,xd1068,,1890,11_577,11,577,,"Schalk 1978:126, 165",,,
LRB,B291,xd1106,,1880,11_58,11,58,,Schalk 1978:165,,,
LRB,B292,xd1082,,1880,11_197,11,197,,"Schalk 1978:127, 165",,,
LRB,B293,xd998,,1880,11_179,11,179,,Adams 1973:8,,,
LRB,B294,xd999,,1840,11_162,11,162,,Knecht and Jordan 1985:21,,,
LRB,B295,xd1102,,1890,11_57,11,57,,Birket-Smith and de Laguna 1938:19,,,
LRB,B296,xd1000,,1850,11_108,11,108,,Michael 1967:306,,,
LRB,B297,xd1027,,1843,11_40,11,40,"Note, two estimates provided by Binford, neither of which corresponds to the focal year (1843: 40, and 1890: 67)",Michael 1967:306,,,"Note, two estimates provided by Binford, neither of which corresponds to the focal year (1843: 40, and 1890: 67)"
LRB,B297,xd1027,,1890,11_67,11,67,"Note, two estimates provided by Binford, neither of which corresponds to the focal year (1843: 40, and 1890: 67)",de Laguna 1956:256,,,"Note, two estimates provided by Binford, neither of which corresponds to the focal year (1843: 40, and 1890: 67)"
LRB,B298,xd1067,,1830,11_55,11,55,,Lantis 1970:178; Mitchell and Donald 1988:319-21,,,
LRB,B299,xd1064,,1930,11_54.6,11,54.6,,Lantis 1946:163-64,,,
LRB,B317,xd1148,,1870,11_275,11,275,,Teit 1928:93-108,,,
LRB,B319,xd1150,,1860,11_205,11,205,,Spier and Sapir 1930:166-67,,,
LRB,B320,xd1146,,1860,11_60,11,60,,"Teit 1930:39,331",,,
LRB,B321,xd1147,,1880,11_83,11,83,,Cline et al. 1938:87,,,
LRB,B322,xd1001,,1860,11_50,11,50,,Teit 1930:207-11,,,
LRB,B323,xd1174,,1870,11_50,11,50,,Teit 1930:211,,,
LRB,B324,xd1153,,1850,11_134,11,134,,"Spinden 1908:174-75, 196, 240",,,
LRB,B325,xd1142,,1860,11_113,11,113,,Teit 1900:241-48,,,
LRB,B326,xd1145,,1870,11_75,11,75,,Teit 1930:331,,,
LRB,B327,xd1055,,1870,11_65,11,65,,Jenness 1935:13,,,
LRB,B328,xd1054,,1800,11_76,11,76,,Kinietz 1947:247,,,
LRB,B329,xd1058,,1700,11_25,11,25,,Speck 1922:143-44,,,
LRB,B330,xd1144,,1860,11_73,11,73,,Teit 1930:331; Turney-High 1937:98,,,
LRB,B331,xd1053,,1880,11_57,11,57,,Hickerson 1967:54-55,,,
LRB,B332,xd1049,,1870,11_45,11,45,,Bishop 1978:222-26,,,
LRB,B333,xd1143,,1850,11_108,11,108,,Teit 1905:457-66,,,
LRB,B334,xd1050,,1940,11_55,11,55,,"Dunning 1959:57,58,84; Rogers 1969:31",,,
LRB,B335,xd1003,,1900,11_50,11,50,,"Rogers 1963:67,76,88; 1969:25,31",,,
LRB,B336,xd1069,,1865,11_85,11,85,,Goldman 1940:334,,,
LRB,B337,xd1051,,1800,11_36,11,36,,Hickerson 1962:30-33,,,
LRB,B338,xd1062,,1880,11_37,11,37,,"Rogers 1962a: 23,1969:30",,,
LRB,B339,xd1004,,1850,11_50,11,50,,Rogers 1969:43,,,
LRB,B340,xd1005,,1900,11_58,11,58,,"Rogers 1969:31; Morantz 1983:89, 106",,,
LRB,B341,xd1006,,1890,11_50,11,50,,Rogers and Black 1976:19,,,
LRB,B342,xd1048,,1880,11_95,11,95,,Tanner 1944:592-609,,,
LRB,B343,xd1044,,1880,11_40,11,40,,Dennison 1981:434-35; Jenness 1937:14,,,
LRB,B344,xd1045,,1850,11_58,11,58,,Ives 1985:166-67,,,
LRB,B345,xd1034,,1860,11_39,11,39,,"Helm 1961:50-52, 169; Ives 1985:166-67; Janes 1983:50-51",,,
LRB,B346,xd1056,,1920,11_58,11,58,,Honigmann 1949:33-37,,,
LRB,B347,xd1043,,1870,11_71,11,71,,MacLachlan 1981:460-61,,,
LRB,B349,xd1035,,1880,11_54,11,54,,Jenness 1943:485-86,,,
LRB,B350,xd1007,,1800,11_60,11,60,,Gillespie 1981:334-35,,,
LRB,B352,xd1009,,1860,11_26,11,26,,"Helm 1961: 169; Savishinsky 1974:47, 54",,,
LRB,B353,xd1065,,1900,11_55,11,55,,Honigmann 1956:58; 1981:228-29,,,
LRB,B354,xd1010,,1880,11_38,11,38,,Clark 1974:96,,,
LRB,B355,xd1046,,1880,11_75,11,75,"Note, focal year differs from that for some other data for society","Smith 1981:275, 1978:81, 1976:19",,,
LRB,B356,xd1037,,1880,11_78,11,78,,"Slobodin 1969:58-59, 64",,,
LRB,B357,xd1066,Special reference to Kusk Ingalik),1880,11_29,11,29,"Note, two estimates provided by Binford, the first refers specifically to Kusk Ingalik (29) and the second to Yukon Ingalik (77)",Michael 1967:307,,,"Note, two estimates provided by Binford, the first refers specifically to Kusk Ingalik (29) and the second to Yukon Ingalik (77)"
LRB,B357,xd1066,Special reference to Yukon Ingalik,1880,11_77,11,77,"Note, two estimates provided by Binford, the first refers specifically to Kusk Ingalik (29) and the second to Yukon Ingalik (77)",Sullivan 1942:10,,,"Note, two estimates provided by Binford, the first refers specifically to Kusk Ingalik (29) and the second to Yukon Ingalik (77)"
LRB,B358,xd1033,,1860,11_29,11,29,,MacKenzie 1966:49-56,,,
LRB,B359,xd1026,,1930,11_39,11,39,,McKennan 1959:18,,,
LRB,B360,xd1011,,1900,11_55,11,55,,Morantz 1983:106,,,
LRB,B361,xd1032,,1860,11_60,11,60,,Helm 1968:120,,,
LRB,B362,xd1042,,1843,11_68,11,68,"Note, focal year differs from that for some other data for society",Michael 1967:306,,,
LRB,B363,xd1012,,1890,11_60,11,60,,Legros 1982:68-69,,,
LRB,B364,xd1013,,1860,11_66,11,66,,Snow 1981:615,,,
LRB,B365,xd1063,,1890,11_39,11,39,,"Henriksen 1973:58-59, 68",,,
LRB,B369,xd1014,,1870,11_48,11,48,,Ray 1992:295,,,
LRB,B370,xd1015,,1890,11_30,11,30,,Burch 1975:257-58,,,
LRB,B371,xd1016,,1880,11_49,11,49,,"Burch 1975:269-72, 1984:305",,,
LRB,B372,xd1039,,1890,11_35,11,35,,"Taylor 1974:15-19, 64",,,
LRB,B373,xd1017,,1890,11_40,11,40,,"Willmot 1960:48, 53",,,
LRB,B374,xd1038,,1900,11_40,11,40,,Birket-Smith 1929:67-69,,,
LRB,B375,xd1018,,1900,11_30,11,30,,Binford 1971 field notes; Burch 1975:255,,,
LRB,B377,xd1029,,1898-1909,11_31.1,11,31.1,,Amsden 1977:224,,,
LRB,B377,xd1029,,1934-1950,11_25.1,11,25.1,,Amsden 1977:224,,,
LRB,B377,xd1029,,1951-1959,11_40.5,11,40.5,,Amsden 1977:224,,,
LRB,B378,xd1019,,1910,11_45,11,45,,McGhee 1988:11; Tyrrell 1897:167,,,
LRB,B379,xd1020,,1920,11_121,11,121,,Moore 1923:340,,,
LRB,B380,xd1021,,1880,11_179,11,179,"Note, Binford Table 5.01 lists '79' ,but without attributing the value to a specific reference, so the value from table 8.01 is displayed here.",Burch 1975:260-69,,,"Note, Binford Table 5.01 lists '79' ,but without attributing the value to a specific reference, so the value from table 8.01 is displayed here."
LRB,B381,xd1022,,1920,11_105,11,105,,"Jenness 1922:30, 55, 57; Rasmussen 1932:70, 78-85",,,
LRB,B382,xd1023,,1920,11_35,11,35,,"Briggs 1970:15, 372-74",,,
LRB,B383,xd1024,,1880,11_26,11,26,,"Rae 1850:40, 48, 49",,,
LRB,B384,xd1025,,1920,11_60,11,60,,Mathiassen 1928:32,,,
LRB,B385,xd1041,,1880,11_31.5,11,31.5,,"Perry 1898:131, 171-72, 267-68, 336, 386, 431; York 1875:179",,,
LRB,B386,xd1030,,1880,11_70,11,70,,"Boas 1888:426; Hantzsch 1977:39, 99; Low 1906:57-58",,,
LRB,B387,xd1060,,1880,11_85,11,85,,"M'Clintock 1860:8, 230, 232, 235, 239, 240",,,
LRB,B388,xd1040,,1880,11_30.9,11,30.9,,Mirsky 1937:53; Peterson 1984:623,,,
LRB,B389,xd1036,,1880,11_309,11,309,,Simpson 1875:237; Spencer 1959:15,,,
LRB,B390,xd1031,,1880,11_35,11,35,,"Ekblaw 1948:3, Steensby 1910:266, 296, 324",,,
LRB,B1,xd758,,1970,12_62,12,62,,NA,,,
LRB,B5,xd902,,1952,12_70,12,70,,Bose 1964:305,,,
LRB,B6,xd903,,1906,12_65,12,65,,"Temple 1903:62, 77, 84",,,
LRB,B7,xd904,,1903,12_200,12,200,,"Fox, 1952:188; Reed 1904:19",,,
LRB,B8,xd686,,1870,12_80,12,80,,Radcliffe-Brown 1948:28,,,
LRB,B9,xd725,,1920,12_71,12,71,,"Schebesta 1962a:17, 220; Rambo 1985:4, 33; Brandt 1961:131-33",,,
LRB,B10,xd690,,1900,12_72,12,72,,"Bailey 1863:296, 308; Seligmann and Seligmann 1911:43-44",,,
LRB,B11,xd905,,1972,12_141,12,141,,"Morris 1982a:36-37, 174",,,
LRB,B12,xd906,,1965,12_82,12,82,,Headland pers. comm. 1993,,,
LRB,B13,xd907,,1979,12_70,12,70,,"Rai 1982:63, 66, 119",,,
LRB,B17,xd910,,1963,12_107,12,107,,"Gardner 1965:101, 1988:93, 94",,,
LRB,B18,xd911,,1963,12_160,12,160,,Sen and Sen 1955:172; Williams 1974:79,,,
LRB,B19,xd912,,1946,12_187,12,187,,Ehrenfels 1952:66-67,,,
LRB,B22,xd635,Special reference to Hokkaido Ainu,1900,12_122.6,12,122.6,,Watanabe 1964:8-9 (NOTE: special reference to Hokkaido Ainu),,,
LRB,B23,xd915,,1900,12_265,12,265,,Qiu 1983 (estimates only),,,
LRB,B24,xd636,,1900,12_182,12,182,,Lee 1967:24; ShimIcin 1939:150,,,
LRB,B26,xd634,,1900,12_180,12,180,,"Kreynovich 1979:191-92, 196",,,
LRB,B27,xd620,,1933,12_116,12,116,,"Popov 1966:12, 103",,,
LRB,B28,xd622,,1860,12_90,12,90,,Krupnik 1983:94-95,,,
LRB,B37,xd916,,1968,12_66,12,66,,Kloos 1977:116,,,
LRB,B38,xd1345,,1989,12_70,12,70,,Greaves pers. comm. 1993; Gragson 1989:289-90,,,
LRB,B39,xd1347,,1960,12_179,12,179,,Wilbert 1957:90,,,
LRB,B40,xd917,,1990,12_94,12,94,,"Politis 1992:3, pers. comm. 1992",,,
LRB,B45,xd1401,,1938,12_75,12,75,,Levi-Strauss 1970:288; Oberg 1953:86,,,
LRB,B46,xd919,,1600,12_700,12,700,,"Hann 1991:42, 159, 168",,,
LRB,B47,xd920,,1975,12_130,12,130,"Note, does not appear in Binford Table 8.01, so references are general to the society and not this particular variable.",NA,,,"Note, does not appear in Binford Table 8.01, so references are general to the society and not this particular variable."
LRB,B48,xd1413,,1880,12_84,12,84,,Metraux 1946:534,,,
LRB,B50,xd1411,,1910,12_110,12,110,,"Henry 1964:11, 50, 159",,,
