iso_693-3,id,name,level,status,parent_id,latitude,longitude,iso_code_glottolog,iso_693-3,iso_change_note,wals_codes
,gale1261,Galela-Loloda,family,established,main1282,,,,,,
,galg1238,Galgadungic,family,established,pama1250,,,,,,
,gali1257,Galician Portuguese,dialect,,port1283,,,,,,
glg,gali1258,Galician,language,established,gali1263,42.2446,-7.5343,glg,glg,,glc
,gali1259,Galician (Carpathian Romani),dialect,,carp1235,,,,,,
,gali1260,Galits,dialect,,kara1464,,,,,,
gce,gali1261,Galice,language,established,rogu1236,45.3914,-120.75,gce,gce,,
car,gali1262,Galibi Carib,language,established,guia1242,5.83772,-56.8323,car,car,,car
,gali1263,Galician Romance,family,established,west2838,,,,,,
,gali1266,Galibi based (Pidgin),family,established,pidg1258,,,,,,
,gall1275,Gallo,dialect,,oila1234,,,,,,
sdn,gall1276,Gallurese Sardinian,language,established,cors1242,41.1131,9.24279,sdn,sdn,,
,gall1277,Gällivare Finnish,dialect,,torn1244,,,,,,
gap,gall1278,Gal,language,established,hans1243,-5.16351,145.623,gap,gap,,
,gall1279,Gallo-Italian,family,established,nort3208,,,,,,
,gall1280,Gallo-Rhaetian,family,established,nort3208,,,,,,
adl,galo1242,Galo,language,established,suba1255,27.749,96.311,adl,adl,,
gal,galo1243,Galoli,language,established,nort3194,-8.61074,125.959,gal,gal,,
,galu1239,Galubwa,dialect,,dobu1241,,,,,,
,galu1240,Galu-Alu,family,established,nucl1708,,,,,,
,galw1238,Galwa,dialect,,myen1241,,,,,,
,gama1250,Gamadia,dialect,,guja1252,,,,,,
kgj,gama1251,Gamale Kham,language,established,kham1286,28.411,82.6749,kgj,kgj,,kmh
,gama1252,Gamadoudou,dialect,,waga1268,,,,,,
,gama1253,Gamaewe,dialect,,wipi1242,,,,,,
,gama1254,Gama,dialect,,bamu1257,,,,,,
,gama1258,Gamargu,dialect,,wand1278,,,,,,
,gamb1250,Gambera,dialect,,wuna1249,,,,,,
gma,gamb1251,Gambera,language,established,nort2751,-14.2955,126.271,gma,gma,,
wof,gamb1252,Gambian Wolof,language,established,wolo1247,13.5337,-16.1544,wof,wof,,
,gamb1253,Gambai,dialect,,tika1246,,,,,,
,gamb1254,Gambadi,dialect,,kunj1246,,,,,,
,gamb1258,Gamboura,dialect,,bana1305,,,,,,
,gamb1259,Gambian Sign Language,language,established,asli1244,,,,,,
,gamd1238,Gamdugun,dialect,,mina1276,,,,,,
,game1240,Gamella,language,established,uncl1493,,,,,,
,game1243,Gameta,dialect,,gale1257,,,,,,
gbl,gami1242,Gamit,language,established,bhil1254,21.0697,73.6839,gbl,gbl,,
kld,gami1243,Gamilaraay,language,established,wira1261,-29.9037,149.543,kld,kld,,gml yuw
,gami1244,Gamila,dialect,,boro1277,,,,,,
,gami1251,Gamiya,dialect,,miga1249,,,,,,
gak,gamk1238,Gamkonora,language,established,nucl1759,1.34308,127.506,gak,gak,,
bte,gamo1241,Gamo-Ningi,language,established,ning1277,10.9346,9.24843,bte,bte,,
,gamo1242,Gamo,dialect,,gamo1241,,,,,,
gmv,gamo1243,Gamo (Ethiopia),language,established,dawr1235,6.57645,37.1381,gmv,gmv,,
,gams1239,Gamsawa,dialect,,geru1240,,,,,,
,gamt1238,Gamti,dialect,,mawc1242,,,,,,
,gana1267,Ganaan,dialect,,kado1242,,,,,,
ihw,gana1268,Birrdhawal,language,established,gana1279,-37.62635582,147.8838803,ihw,ihw,,
,gana1269,Ganalbingu,dialect,,djin1252,,,,,,
gne,gana1270,Ganang,language,established,izer1242,9.93195,9.09741,gne,gne,,
,gana1271,Gana,dialect,,lere1241,,,,,,
,gana1272,Gananwa,dialect,,pedi1238,,,,,,
,gana1273,Ganadugu,dialect,,bamb1269,,,,,,
gnk,gana1274,//Gana,language,established,anaa1239,-21.8555,22.2003,gnk,gnk,,
,gana1275,G||anakhwe,dialect,,gana1274,,,,,,
,gana1276,Ganádi,dialect,,shua1254,,,,,,
gnq,gana1277,Gana (Malaysia),language,established,nort3186,5.57583,116.145,gnq,gnq,,
unn,gana1278,Ganai,language,established,gana1279,,,unn,unn,,
,gana1279,Ganaic,family,established,pama1250,,,,,,
,ganc1238,Ganching,dialect,,garo1247,,,,,,
gan,ganc1239,Gan Chinese,language,established,cent2008,27.9896,115.166,gan,gan,,
,gand1253,Ganda (Bengali),dialect,,beng1280,,,,,,
,gand1254,Gan-Dogose,family,established,sout3164,,,,,,
lug,gand1255,Ganda,language,established,nort3220,0.66884,32.1515,lug,lug,,lda
,gand1256,Ganda-Kiaka,dialect,,haya1250,,,,,,
,gand1257,Gandua,dialect,,wawa1246,,,,,,
gzn,gane1237,Gane,language,established,east2439,-0.42618,127.976,gzn,gzn,,
,gang1264,Gangadi,dialect,,garh1243,,,,,,
,gang1265,Gangapari,dialect,,awad1243,,,,,,
gnb,gang1266,Gangte,language,established,gang1271,24.5113,94.1681,gnb,gnb,,
gcd,gang1267,Ganggalida,language,established,sout2758,-17.5446,139.426,gcd,gcd,,yuk
gnl,gang1268,Gangulu,language,established,east2716,-22.7637,149.416,gnl,gnl,,
,gang1269,!Gã!nge,dialect,,sero1239,,,,,,
ggl,gang1270,Ganglau,language,established,yaga1258,-5.57945,146.13,ggl,ggl,,
,gang1271,Gangte-Vaiphei,family,established,siza1239,,,,,,
,ganj1240,Ganja,dialect,,nort2697,,,,,,
,ganj1241,Ganjule,dialect,,kach1284,,,,,,
,gank1239,Gankui,dialect,,oroq1238,,,,,,
,gant1243,Ganta,dialect,,kach1284,,,,,,
gao,gant1244,Gants,language,established,east2767,-5.28113,144.771,gao,gao,,
,ganz1245,Ganzu,dialect,,dung1253,,,,,,
gza,ganz1246,Ganza,language,established,west2445,10.2991,35.1373,gza,gza,,
gnz,ganz1247,Ganzi,language,established,baka1271,6.544,19.347,gnz,gnz,,
,gaol1235,Gaolei,dialect,,yuec1235,,,,,,
,gaol1242,Gaoli,dialect,,bund1253,,,,,,
gga,gaoo1237,Gao,language,established,east2452,-8.35163,159.789,gga,gga,,
pwg,gapa1238,Gapapaiwa,language,established,arei1235,-9.73317,149.854,pwg,pwg,,gap
,gara1260,Garawa,dialect,,kapi1250,,,,,,
,gara1262,Garandala,dialect,,ngur1261,,,,,,
,gara1263,Garap,dialect,,kimm1246,,,,,,
,gara1267,Garawgino,dialect,,bidi1241,,,,,,
,gara1268,Garasia Bhil,family,established,bhil1254,,,,,,
wrk,gara1269,Garawa,language,established,garr1260,-17.4504,137.72014,wrk,wrk,,
,garb1238,Garbabi,dialect,,jibu1239,,,,,,
,gard1241,Gardenese,dialect,,ladi1250,,,,,,
,gard1242,Gar Duguri,dialect,,dugu1249,,,,,,
,gard1245,Gardiol,language,established,occi1240,,,,,,
,gare1237,Garea,dialect,,gale1257,,,,,,
gbm,garh1243,Garhwali,language,established,cent1977,30.5061,78.7201,gbm,gbm,,
ilg,gari1253,Garig-Ilgar,language,established,cent2228,-11.412,132.182,ilg,ilg,,
,gari1254,Garig,dialect,,gari1253,,,,,,
,gari1255,Garihe,dialect,,uare1241,,,,,,
cab,gari1256,Garifuna,language,established,isla1279,15.3529,-86.9091,cab,cab,,grf
,gark1239,Garkin,dialect,,lezg1247,,,,,,
,garm1241,Garmiyani,dialect,,cent1972,,,,,,
,garm1242,Garmalangga,dialect,,yann1237,,,,,,
grt,garo1247,Garo,language,established,bodo1279,25.2954,90.462,grt,grt,,gar
,garo1248,Garoua,dialect,,adam1253,,,,,,
,garo1255,Garoua (Bata),dialect,,bata1314,,,,,,
,garr1238,Gar,dialect,,guru1271,,,,,,
,garr1245,Garrusi,dialect,,sout2640,,,,,,
,garr1246,Gar,dialect,,bada1258,,,,,,
gex,garr1259,Garre,language,established,karr1237,2.29633,44.6862,gex,gex,,
,garr1260,Garrwan,family,established,,,,,,,
gyb,garu1246,Garus,language,established,hans1243,-4.9222,145.683,gyb,gyb,,grs
,garw1238,Garwe,dialect,,ndau1241,,,,,,
,gasc1240,Gascon,dialect,,occi1239,,,,,,
,gash1245,Gashan,dialect,,tase1235,,,,,,
,gash1250,Gashua Bade,dialect,,bade1248,,,,,,
,gasi1239,Gasi,dialect,,dera1248,,,,,,
,gasm1237,Gasmata,dialect,,avau1237,,,,,,
,gass1238,Gassan,dialect,,mark1256,,,,,,
gaq,gata1239,Gata',language,established,sout3137,18.6076,82.984,gaq,gaq,,
,gatu1238,Gatue,dialect,,thar1283,,,,,,
,gaud1237,Gauda-Kamrupa,family,established,oriy1254,,,,,,
,gaud1238,Gauda-Banga,family,established,gaud1237,,,,,,
,gaur1239,Gauru,dialect,,mbul1263,,,,,,
,gaur1240,Gaur Kristen,dialect,,teor1240,,,,,,
,gauw1235,Gauwa,family,established,kain1274,,,,,,
,gava1240,Gava,dialect,,gudu1252,,,,,,
gou,gava1241,Gavar,language,established,buwa1244,10.5603,13.8188,gou,gou,,
,gava1245,Gavar (Aramaic),dialect,,nort3096,,,,,,
gvo,gavi1246,Gavião Do Jiparaná,language,established,gavi1248,-10.7235,-61.6752,gvo,gvo,,gav
,gavi1247,Gavião,dialect,,gavi1246,,,,,,
,gavi1248,Gaviao-Zoro-Arua-Cinta-Larga,family,established,gavi1250,,,,,,
,gavi1250,Gavianic,family,established,mond1266,,,,,,
,gavo1238,Gavot,dialect,,prov1235,,,,,,
,gawa1246,Gawarbatic,family,established,kuna1264,,,,,,
gwt,gawa1247,Gawar-Bati,language,established,gawa1246,35.1982,71.5428,gwt,gwt,,
,gawa1248,Gawan Naw',dialect,,maru1249,,,,,,
,gawa1249,Gawambaraay,dialect,,gami1243,,,,,,
,gawd1238,Gawdi of Goa,dialect,,mara1378,,,,,,
,gawh1238,Gawhara,dialect,,gura1251,,,,,,
,gawi1240,Gawir,dialect,,nucl1622,,,,,,
,gawi1244,Gawi,dialect,,mser1242,,,,,,
gwd,gaww1239,Gawwada,language,established,dull1239,5.37869,37.2737,gwd,gwd,,dug
,gaya1240,Gayam,dialect,,jibu1239,,,,,,
,gaya1250,Gaya (East Chadic),dialect,,kwan1285,,,,,,
,gaya1251,Gayar,dialect,,guru1271,,,,,,
,gaya1252,Gaya,dialect,,haus1257,,,,,,
,gaye1238,Gayegi,dialect,,gbar1246,,,,,,
gyl,gayi1237,Gayil,language,established,aari1238,5.95034,36.5721,gyl,gyl,,
,gaym1238,Gaymona,dialect,,nort2775,,,,,,
gay,gayo1244,Gayo,language,established,nort2829,4.3733,97.3456,gay,gay,,gay
gzi,gazi1243,Gazi,language,established,cent2264,34.0357,49.4553,gzi,gzi,,
,gazi1244,Gaziantep,dialect,,nucl1301,,,,,,
,gbab1238,Gbabana,dialect,,gbay1287,,,,,,
,gbad1235,Gbado,dialect,,mban1263,,,,,,
,gbad1242,Gbadi,dialect,,gagn1235,,,,,,
,gbae1238,Gbaeson,dialect,,west2488,,,,,,
,gbag1253,Gbagiri,dialect,,gban1260,,,,,,
,gbag1254,Gbaga-Nord,dialect,,west2458,,,,,,
,gbag1255,Gbaga-South,dialect,,band1343,,,,,,
,gbag1256,Gbagyi-Gbari,family,established,nupe1252,,,,,,
,gbag1257,Gbagyi Nkwa,dialect,,gbar1246,,,,,,
gbr,gbag1258,Gbagyi,language,established,gbag1256,9.29842,6.90495,gbr,gbr,,gwa
,gbam1238,Gbambiya,dialect,,band1343,,,,,,
,gban1257,Gbanzili,family,established,gban1263,,,,,,
gbg,gban1258,Gbanziri,language,established,gban1257,4.68467,20.2609,gbg,gbg,,
,gban1259,Gbanu-Manza-Ngbaka,family,established,gbay1280,,,,,,
gbv,gban1260,Gbanu,language,established,gban1259,5.28183,17.3887,gbv,gbv,,
,gban1261,Gbantu,dialect,,numa1252,,,,,,
,gban1262,Gbanmi-Sokun Kakanda,dialect,,kaka1264,,,,,,
,gban1263,Gbanzili-Ngbaka,family,established,west2836,,,,,,
,gbar1235,Gbarain,dialect,,izon1238,,,,,,
gby,gbar1246,Gbari,language,established,gbag1256,8.46411,7.10757,gby,gby,,gwa
,gbar1247,Gbarbo,dialect,,west2488,,,,,,
,gbas1238,Gba Sor,dialect,,nucl1418,,,,,,
gti,gbat1238,Gbati-ri,language,spurious,book1242,2.98585,28.7911,gti,gti,,
gyg,gbay1278,Gbayi,language,established,ngba1280,5.57378,21.9707,gyg,gyg,,
,gbay1279,Gbaya-Manza-Ngbaka,family,established,nort3149,,,,,,
,gbay1280,Gbaya Oriental,family,established,gbay1279,,,,,,
gmm,gbay1281,Gbaya-Mbodomo,language,established,mbod1237,4.70037,14.9569,gmm,gmm,,mdo
,gbay1282,Gbaya Meridional-Occidental,family,established,gbay1279,,,,,,
,gbay1283,Gbaya Kara,dialect,,nort2775,,,,,,
,gbay1284,Gbaya Meridional,family,established,gbay1282,,,,,,
,gbay1285,Gbaya of Boda,dialect,,boko1261,,,,,,
gbq,gbay1286,Gbaya-Bozoum,language,established,gbey1243,5.9879,16.4643,gbq,gbq,,
gbp,gbay1287,Gbaya-Bossangoa,language,established,gbey1244,6.61896,17.645,gbp,gbp,,gbb
krs,gbay1288,Gbaya (Sudan),language,established,kres1240,8.43391,25.5173,krs,krs,,kre
,gbay1289,Gbaya-Ndogo,dialect,,gbay1288,,,,,,
,gbay1290,Gbaya-Gboko,dialect,,gbay1288,,,,,,
,gbay1291,Gbaya-Ngbongbo,dialect,,gbay1288,,,,,,
,gbay1292,Gbaya-Dara,dialect,,gbay1288,,,,,,
,gbed1241,Gbedde,dialect,,yoru1245,,,,,,
,gbee1241,Gbe,family,established,kwav1236,,,,,,
,gbek1244,Gbekon,dialect,,fonn1241,,,,,,
,gbek1245,Gbekon,dialect,,gunn1250,,,,,,
,gben1241,Gbende,dialect,,band1344,,,,,,
,gben1242,Gbendembu,dialect,,loko1255,,,,,,
,gbep1238,Gbepo,dialect,,nort2810,,,,,,
,gber1234,Gberi-Morokodo-Mittu,family,established,moro1293,,,,,,
gbs,gbes1238,Gbesi Gbe,language,established,east2711,6.55911,2.0269,gbs,gbs,,
,gbet1241,Gbete,dialect,,mbum1254,,,,,,
,gbey1242,Gbeya,dialect,,nort2775,,,,,,
,gbey1243,Gbeya (Bokoto-Gbeya),family,established,boko1260,,,,,,
,gbey1244,Gbeya-Suma,family,established,gbey1243,,,,,,
,gbey1245,Gbeyãse,dialect,,dogo1295,,,,,,
,gbii1241,Gbi,dialect,,west2458,,,,,,
ggb,gbii1242,Gbii,language,established,bass1262,5.87021,-8.9346,ggb,ggb,,
,gbin1238,Gbin,dialect,,ewee1241,,,,,,
xgb,gbin1239,Gbin,language,established,nwab1239,8.020857,-2.811213,xgb,xgb,,
grh,gbir1241,Gbiri-Niragu,language,established,kaur1268,10.3923,8.43157,grh,grh,,
,gbir1242,Gbiri,dialect,,gbir1241,,,,,,
,gbog1238,Gbogorose,dialect,,dogo1295,,,,,,
,gbok1238,Gbokpa,dialect,,gbes1238,,,,,,
gec,gbol1235,Gboloo Grebo,language,established,gbol1236,4.75405,-7.66699,gec,gec,,
,gbol1236,Gboloo-Central Grebo,family,established,barc1236,,,,,,
,gboo1244,Gbo,dialect,,tagw1240,,,,,,
,gboo1245,Gbo (Western Krahn),dialect,,west2488,,,,,,
,gboo1246,Gboo,dialect,,weso1238,,,,,,
,gbor1241,Gbor,dialect,,nucl1418,,,,,,
,gbor1242,Gborbo,dialect,,west2488,,,,,,
,gbow1238,Gbowe-Hran,dialect,,pyek1235,,,,,,
,gbug1238,Gbugbla,dialect,,adan1247,,,,,,
,geag1239,Geagea,dialect,,mail1248,,,,,,
,geal1238,Gealeka,dialect,,xhos1239,,,,,,
,geba1236,Geba-Bwe,family,established,cent1999,,,,,,
kvq,geba1237,Geba Karen,language,established,geba1236,19.4991,96.9492,kvq,kvq,,
gei,gebe1237,Gebe,language,established,sout3231,-0.07877,129.424,gei,gei,,
,gebi1241,Gebi,dialect,,mari1438,,,,,,
gdd,geda1237,Gedaged,language,established,nucl1510,-5.18175,145.781,gdd,gdd,,
,gede1241,Gedegede,dialect,,akpe1248,,,,,,
,gede1242,Gederobo,dialect,,gbol1235,,,,,,
drs,gede1246,Gedeo,language,established,sida1248,6.18469,38.2395,drs,drs,,
,geed1237,Geedam,dialect,,dand1238,,,,,,
hmj,geee1239,Ge,language,established,grea1295,26.8542,107.823,hmj,hmj,,
,geel1240,Geelvink Bay,family,established,,,,,,,
gez,geez1241,Geez,language,established,ethi1244,10.1342,40.6821,gez,gez,,
,geic1236,Geico,language,established,jeee1236,-6.56,-43,,,,
,geji1239,Gejiahua,dialect,,geee1239,,,,,,
gji,geji1246,Geji,language,established,nort3190,10.3478,9.64965,gji,gji,,
ghk,geko1235,Geko Karen,language,established,cent1999,19.6741,96.5308,ghk,ghk,,
,gekx1238,Gekxun,dialect,,aghu1253,,,,,,
,gela1262,Gelama,dialect,,mund1325,,,,,,
nlg,gela1263,Gela,language,established,ngge1240,-9.04587,160.186,nlg,nlg,,gel
giu,gela1264,Gelao Mulao,language,established,nort3188,26.574605,107.239537,giu,giu,,
,gela1265,Gelaoic,family,established,west2798,,,,,,
,gele1238,Gelekidoria,dialect,,kony1248,,,,,,
,geli1237,Gelimi,dialect,,lesi1239,,,,,,
,gema1234,Geman,family,established,sino1245,,,,,,
geq,geme1244,Geme,language,established,zand1247,8.48359,20.6611,geq,geq,,
,geme1245,Geme Kulagbolu,dialect,,geme1244,,,,,,
,geme1246,Geme Tulu,dialect,,geme1244,,,,,,
,gemz1238,Gemzek,dialect,,zulg1242,,,,,,
,gend1248,Gendok,dialect,,kelo1247,,,,,,
gaf,gend1249,Gende,language,established,goro1272,-5.67528,145.177,gaf,gaf,,
,gene1243,General Yokuts,family,established,yoku1255,,,,,,
,gene1244,General Yuman,family,established,yuma1250,,,,,,
geg,geng1243,Gengle,language,spurious,book1242,8.8956,11.9527,geg,geg,,
,geng1244,Gengele,dialect,,song1300,,,,,,
gej,genn1243,Gen,language,established,west2802,6.25971,1.67727,gej,gej,,
,geno1240,Genoese,dialect,,ligu1248,,,,,,
,geor1252,Georgian-Zan,family,established,kart1248,,,,,,
,geor1253,Georgic,family,established,geor1252,,,,,,
,geor1254,Georgian Sign Language,language,established,russ1270,,,,,,
ygp,gepo1234,Gepo,language,established,nasu1237,25.7,102.5,ygp,ygp,,
,gera1240,Gerash,dialect,,lari1253,,,,,,
,gera1241,Gerai,dialect,,sema1269,,,,,,
gew,gera1246,Gera,language,established,gera1248,10.4331,10.12,gew,gew,,
,gera1247,Gera-Geruma-Kubi-Deno,family,established,nucl1735,,,,,,
,gera1248,Gera-Geruma,family,established,gera1247,,,,,,
,gere1238,Gerep,dialect,,kimm1246,,,,,,
,gerg1238,Gergere,dialect,,gaww1239,,,,,,
,geri1237,Geri,dialect,,ghar1239,,,,,,
,gerl1239,Gerlovo Turks,dialect,,balk1254,,,,,,
gsg,germ1281,German Sign Language,language,established,dgsi1234,50.8154,7.30478,gsg,gsg,,dge
,germ1287,Germanic,family,established,indo1319,,,,,,
,germ1288,German-Yiddish-Romani-Rotwelsch (Mixed Language),family,established,mixe1287,,,,,,
,germ1289,German based (Pidgin),family,established,pidg1258,,,,,,
gea,geru1240,Geruma,language,established,gera1248,10.4775,9.78484,gea,gea,,
,gesd1238,Gesda Dae,dialect,,bauz1241,,,,,,
,gese1239,Geseric,family,established,band1354,,,,,,
ges,gese1240,Geser-Gorom,language,established,gese1239,-3.8016,130.701,ges,ges,,
,gesh1238,Geshiza,dialect,,horp1239,,,,,,
,gess1238,Gess,dialect,,sout2734,,,,,,
guv,geya1234,Gey,language,spurious,book1242,9.37513,13.5809,guv,guv,,
,ghaa1238,Ghaangala,dialect,,laar1238,,,,,,
gha,ghad1239,Ghadames,language,established,berb1260,30.1168,10.0165,gha,gha,,
,ghag1238,Ghagar,dialect,,vlax1238,,,,,,
,ghai1237,Ghaimuta,dialect,,leng1259,,,,,,
,ghal1246,Ghale,family,established,ghal1247,,,,,,
,ghal1247,Ghale-Tamangic,family,established,kaik1248,,,,,,
gse,ghan1235,Ghanaian Sign Language,language,established,asli1244,5.55225,-0.30274,gse,gse,,
ghn,ghan1242,Ghanongga,language,established,west2857,-8.02035,156.552,ghn,ghn,,
gpe,ghan1244,Ghanaian Pidgin English,language,established,west2851,5.793241,-0.283641,gpe,gpe,,
gds,ghan1245,Ghandruk Sign Language,language,established,vill1244,,,gds,gds,,
gri,ghar1239,Ghari,language,established,nort2832,-9.4791,159.917,gri,gri,,
,ghar1240,Ghardaia Sign Language,language,established,vill1244,,,,,,
,ghat1238,Ghati,dialect,,konk1267,,,,,,
,ghat1242,Ghat,dialect,,taha1241,,,,,,
bmk,ghay1237,Ghayavi,language,established,arei1235,-10.011,149.84,bmk,bmk,,
aln,gheg1238,Gheg Albanian,language,established,alba1267,42.317,21.3837,aln,aln,,alb
ghr,gher1238,Ghera,language,established,gher1240,25.383,68.368,ghr,ghr,,
,gher1240,Ghera-Gurgula,family,established,uncl1475,,,,,,
,ghil1238,Ghilzai,dialect,,nort2646,,,,,,
,ghin1238,Ghini,dialect,,kama1367,,,,,,
gdo,ghod1238,Godoberi,language,established,botl1243,42.7428,46.2252,gdo,gdo,,god
,ghol1238,Ghol,dialect,,sout2834,,,,,,
bbj,ghom1247,Ghomálá',language,established,bami1239,5.39619,10.352,bbj,bbj,,
,ghom1248,Ghomálá North,dialect,,ghom1247,,,,,,
,ghom1249,Ghomálá South,dialect,,ghom1247,,,,,,
,ghom1250,Ghomálá Central,dialect,,ghom1247,,,,,,
gho,ghom1257,Ghomara,language,established,nort3248,34.7979,-4.6696,gho,gho,,
,ghon1237,Ghone,dialect,,vari1239,,,,,,
aaa,ghot1243,Ghotuo,language,established,afen1234,7.11551,5.95663,aaa,aaa,,gho
,ghud1238,Ghudavan,dialect,,lama1288,,,,,,
,ghuj1238,Ghujulan,dialect,,para1299,,,,,,
ghl,ghul1238,Uncunwee,language,established,east2715,11.6432,29.8122,ghl,ghl,,nbh
,ghus1238,Ghusbanggi,dialect,,gama1251,,,,,,
,gian1240,Giang,dialect,,nung1283,,,,,,
bgi,gian1241,Giangan,language,established,bili1253,6.99967,125.359,bgi,bgi,,
gib,giba1240,Gibanawa,language,established,haus1258,12.584,8.615,gib,gib,,
,giba1246,Gibaio,dialect,,nort2930,,,,,,
,giba1247,Gibario,dialect,,kere1286,,,,,,
,gich1238,Gichugu,dialect,,kiku1240,,,,,,
,gida1240,Gidabal,dialect,,band1339,,,,,,
gid,gida1247,Gidar,language,established,nort3156,9.87471,14.0785,gid,gid,,gdr
,gifu1238,Gifu-Aichi,dialect,,toka1245,,,,,,
,giga1238,Gigatl,dialect,,cham1309,,,,,,
,giim1238,Giimbiyu,family,established,,,,,,,
kks,giiw1236,Giiwo,language,established,kirf1234,10.3575,10.4604,kks,kks,,
,giko1238,Gikolodjya,dialect,,anii1245,,,,,,
acd,giky1238,Gikyode,language,established,giky1239,8.39478,0.56975,acd,acd,,
,giky1239,Gikyode-Ginyanga,family,established,moun1254,,,,,,
glk,gila1241,Gilaki,language,established,gila1242,37.1344,49.8359,glk,glk,,gil
,gila1242,Gilaki-Rudbari,family,established,casp1236,,,,,,
,gilb1242,Gilbagala,dialect,,paas1238,,,,,,
,gilb1243,Gil Bagale,dialect,,tumu1242,,,,,,
gil,gilb1244,Gilbertese,language,established,cent2276,0.64049,173.22,gil,gil,,krb
,gile1238,Gilempla,dialect,,anii1245,,,,,,
,gilg1242,Gilgiti,dialect,,shin1264,,,,,,
,gilg1243,Gilgit,dialect,,gilg1242,,,,,,
gix,gili1241,Gilima,language,established,bwak1244,4.5585,19.0091,gix,gix,,
,gili1242,Gilika,dialect,,kosa1249,,,,,,
,gili1246,Gili,dialect,,bana1305,,,,,,
niv,gily1242,Nivkh,language,established,,52.59,140.681,niv,niv,,niv nvs
,gimb1238,Gimba,dialect,,saga1262,,,,,,
gip,gimi1242,Gimi (West New Britain),language,established,west2530,-6.02464,149.478,gip,gip,,
gim,gimi1243,Gimi (Eastern Highlands),language,established,fore1273,-6.42097,145.214,gim,gim,,
kmp,gimm1241,Gimme,language,established,koma1268,8.58084,12.6658,kmp,kmp,,
gmn,gimn1238,Gimnime,language,established,koma1268,8.58129,12.7869,gmn,gmn,,
,gims1238,Gimsbok Nama,dialect,,nama1264,,,,,,
,gina1239,Ginaourou,dialect,,nati1243,,,,,,
,ging1241,Gingwak,dialect,,jara1263,,,,,,
,ging1242,!Gingkwe,dialect,,naro1249,,,,,,
,gink1238,G!inkwe,dialect,,naro1249,,,,,,
,ginn1238,Gin,dialect,,kory1246,,,,,,
gnm,ginu1240,Ginuman,language,established,daga1274,-10.0298,149.7,gnm,gnm,,
ayg,giny1241,Ginyanga,language,established,giky1239,8.2327,0.98348,ayg,ayg,,
,giny1242,Ginyamunyinganyi,dialect,,nyat1246,,,,,,
,gion1237,Gion,dialect,,kyot1238,,,,,,
,gira1246,Girango,dialect,,zana1238,,,,,,
bbr,gira1247,Girawa,language,established,koko1271,-5.35342,145.423,bbr,bbr,,
,gira1248,Gira-Neko-Nekgini,family,established,gusa1245,,,,,,
,girg1241,Girga (Assangori),dialect,,assa1269,,,,,,
,girg1242,Girga,dialect,,tama1331,,,,,,
,giri1243,Giripari,dialect,,sirm1239,,,,,,
,giri1244,Giribam,dialect,,maka1315,,,,,,
,giri1245,Girirra,language,established,east2653,,,,,,
,girr1240,Girramy,dialect,,dyir1250,,,,,,
,girw1238,Girwana,dialect,,nyat1246,,,,,,
nyf,giry1241,Giryama,language,established,nort3232,-3.30638,39.6648,nyf,nyf,,
,gisa1238,Gisamjanga,dialect,,dato1239,,,,,,
,gise1241,Giseda,dialect,,anii1245,,,,,,
,gise1242,Gisème,dialect,,anii1245,,,,,,
toh,gito1238,Gitonga,language,established,chop1242,-23.7964,35.1577,toh,toh,,
,gito1239,Gitonga Gy Khogani,dialect,,gito1238,,,,,,
,gits1238,Gitsken,dialect,,gitx1241,,,,,,
ggt,gitu1237,Gitua,language,established,tuam1243,-6.0151,147.485,ggt,ggt,,
