EA_id,Society_name_EA,v107,v112,v113,v114,v100,v102,v104,v106,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na43,Netsilik, NETSILIK. ,NA,NA,NA,0,1920,69,-96,0,4,6,0,0,6,8,7,2,9,1,10,3,9,3,9,1,9,1,9,2,9,10,1,15,9,0,1,1,2,1,3,1,1,0,0,1,1,1,1,1,2,6,9,9,6,0,8,0,9,1,2,9,9,9,9,9,0,9,0,9,9,9,9,9,1,9,1,9,1,1,0,0,0,0,0,0,0,2,2,0,2,10,5,2,0,0,5,0,0, N , a ,43,0,0,0,4,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na16,Satudene, SATUDENE. ,NA,NA,NA,0,1860,65,-119,1,4,5,0,0,6,8,2,2,3,1,10,3,9,3,9,1,9,1,9,1,9,0,0,0,0,0,1,1,1,0,2,1,2,5,0,1,0,1,1,1,2,6,9,9,6,9,3,5,0,1,1,9,9,9,9,9,9,9,9,0,9,9,9,9,1,9,1,9,1,1,7,5,1,9,0,0,6,2,2,0,4,8,5,2,3,0,9,1,0, N , a ,16,0,0,0,4,27,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na6,Nunivak, NUNIVAK . ,5,NA,277,0,1930,60,-166,1,3,6,0,0,6,8,7,2,3,1,10,2,6,3,9,1,9,1,9,6,9,10,1,15,9,5,1,1,3,0,3,1,1,2,0,1,2,1,1,1,2,4,9,9,5,6,1,2,6,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,1,9,1,1,9,9,1,9,7,1,0,5,1,3,9,9,0,0,0,0,0,1,2, N , a ,6,59,23,99,4,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na14,Polar Eskimo, POLARESKI ,5,NA,279,0,1880,78,-70,1,4,5,0,0,6,8,2,2,9,2,2,2,6,3,9,1,9,1,9,1,9,0,0,0,0,3,1,1,2,1,2,1,1,2,6,1,2,1,1,1,2,6,9,9,6,9,1,1,3,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,1,9,1,1,9,9,1,9,1,9,6,3,1,1,2,1,3,2,0,4,5,1,0, N , a ,14,0,0,0,4,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na2,Tareumiut, TAREUMIUT ,1,NA,279,0,1880,71,-157,0,3,7,0,0,6,8,7,6,9,2,2,9,11,3,9,1,9,1,9,2,9,7,8,15,9,5,1,1,3,3,3,1,1,5,0,1,1,1,1,1,2,6,9,9,6,6,1,4,9,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,1,9,1,1,9,9,1,9,7,1,6,2,1,0,2,9,2,2,0,9,5,1,0, N , a ,2,0,23,99,4,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na22,Iglulik, IGLULIK . ,NA,NA,NA,0,1920,70,-82,0,5,5,0,0,6,8,7,2,9,1,10,3,9,4,9,1,9,1,9,2,9,7,8,15,9,4,1,1,2,1,3,1,1,5,3,1,1,1,1,1,8,6,9,9,5,9,1,2,9,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,1,9,1,1,4,5,1,9,1,9,3,3,2,0,2,10,5,2,0,8,5,1,0, N , a ,22,0,0,0,4,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na24,Angmagsalik, ANGMAGSAL ,7,NA,279,0,1880,66,-37,0,2,8,0,0,6,8,8,2,9,1,10,3,9,3,9,1,9,1,9,1,9,8,7,15,9,3,1,1,3,1,3,1,1,2,5,1,1,1,1,1,2,6,9,9,6,9,3,4,6,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,1,9,1,1,9,9,1,9,7,4,6,5,1,1,8,9,1,2,0,6,5,1,0, N , a ,24,0,0,0,4,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na34,Pekangekum, PEKANGEKU ,5,NA,282,0,1940,52,-94,2,4,4,0,0,6,8,6,2,3,1,8,3,9,6,1,3,9,1,9,6,9,1,4,15,9,5,1,1,3,1,3,2,0,0,0,1,1,1,1,1,8,7,9,9,6,9,1,1,0,1,1,9,9,9,9,9,9,9,9,0,9,9,9,9,1,9,1,9,1,1,0,0,7,4,7,1,6,5,2,3,8,4,2,2,0,2,4,1,0, N , a ,34,0,0,0,4,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na29,Beaver, BEAVER. . ,NA,NA,NA,0,1850,58,-117,3,5,2,0,0,6,8,2,2,9,3,9,9,11,1,9,1,9,1,9,1,9,0,0,0,0,0,1,1,2,1,2,1,1,0,0,1,0,1,1,1,3,6,9,9,6,9,8,6,5,1,0,9,9,9,9,9,9,9,9,9,9,0,9,9,1,9,1,9,1,1,0,0,1,9,1,9,1,2,2,0,4,8,0,0,0,0,0,1,0, N , a ,29,0,0,0,4,27,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na19,Carrier, CARRIER . ,6,NA,284,0,1880,54,-124,2,4,4,0,0,1,2,7,3,3,3,5,1,10,3,9,1,9,5,9,9,9,1,4,1,1,5,1,1,3,4,3,1,3,5,3,1,1,1,1,1,8,3,9,6,5,9,8,0,6,2,2,9,9,9,9,9,9,9,0,9,9,9,9,9,4,9,1,9,4,1,9,9,1,9,0,0,0,5,2,0,8,7,2,1,0,4,7,1,0, N , a ,19,0,0,0,4,27,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na18,Chilcotin, CHILCOTIN ,NA,NA,NA,0,1880,52,-132,2,3,5,0,0,4,2,7,1,9,1,10,9,11,3,9,1,9,1,9,2,9,7,8,15,9,4,1,1,1,1,3,1,0,5,2,1,1,1,1,1,2,6,9,9,5,9,2,2,5,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,1,9,2,2,1,1,7,1,7,1,6,5,1,0,8,3,2,1,0,4,3,0,0, N , a ,18,0,0,0,4,27,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na35,Nipigon, NIPIGON . ,1,NA,282,0,1800,50,-88,2,5,3,0,0,6,8,7,2,3,1,10,3,9,0,0,4,9,1,9,9,9,1,4,15,9,5,1,1,2,2,3,1,2,5,0,1,1,1,1,1,3,1,9,9,6,9,9,6,6,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,1,9,1,1,1,1,0,0,1,9,0,2,2,0,4,8,5,2,0,5,4,1,0, N , a ,35,0,0,0,4,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na30,Chipewyan, CHIPEWYAN ,NA,NA,NA,0,1880,60,-105,0,6,4,0,0,6,8,2,2,3,1,10,9,11,3,9,1,9,1,9,1,9,8,7,15,9,4,1,1,2,1,2,1,1,5,2,1,1,1,1,1,3,6,9,9,6,9,1,6,0,1,1,9,9,9,9,9,9,9,9,0,9,9,9,9,1,9,1,9,1,1,7,5,1,9,6,1,6,2,2,0,4,8,0,0,0,0,0,1,0, N , a ,30,0,0,0,4,27,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na15,Dogrib, DOGRIB. . ,NA,NA,NA,0,1860,63,-117,2,3,5,0,0,6,8,2,2,3,1,10,9,11,3,9,1,9,1,9,2,9,0,0,0,0,4,1,1,2,0,2,1,0,0,0,1,1,1,1,1,2,6,9,9,6,9,6,1,6,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,1,9,1,1,7,5,0,0,0,0,0,2,2,0,4,5,5,2,3,8,3,1,0, N , a ,15,0,0,0,4,27,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na8,Ingalik, INGALIK . ,5,NA,286,0,1880,62,-160,1,4,5,0,0,6,8,2,2,9,3,9,1,10,3,9,1,9,1,9,1,9,12,5,15,9,4,1,1,2,0,2,1,2,2,0,1,0,1,1,1,2,6,9,9,6,6,2,2,6,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,1,9,1,1,9,9,1,9,7,1,3,5,1,3,2,9,5,2,4,8,4,1,0, N , a ,8,0,36,99,4,27,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na4,Kaska, KASKA . . ,5,NA,284,0,1920,59,-128,1,4,5,0,0,2,8,8,1,9,3,5,9,11,2,9,1,9,6,9,9,9,6,4,5,2,1,1,1,2,2,2,1,1,5,3,1,0,1,1,1,2,3,9,9,6,9,1,1,6,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,1,9,1,1,9,9,0,0,7,1,6,2,2,0,4,9,5,2,0,8,8,1,1, N , a ,4,99,36,23,4,27,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na20,Kutchin, KUTCHIN . ,1,NA,285,0,1880,66,-135,1,4,5,0,0,6,8,2,2,3,1,10,3,9,3,9,1,9,4,9,9,9,8,7,15,9,4,1,1,2,1,2,2,1,5,3,1,2,1,1,1,2,3,9,9,6,9,2,0,0,1,2,9,9,9,9,9,9,9,0,0,9,9,9,9,2,9,1,9,2,1,1,1,7,4,0,0,4,2,2,0,2,5,5,1,3,8,9,1,0, N , a ,20,0,0,0,4,27,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na1,Nabesna, NABESNA . ,5,NA,287,0,1930,63,-141,2,6,2,0,0,3,2,1,1,3,3,9,1,10,3,9,1,9,5,9,9,9,1,4,1,1,5,1,1,2,1,2,1,1,5,0,1,0,1,1,1,3,3,9,9,6,9,1,3,2,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,1,9,1,1,7,5,1,9,1,9,1,2,2,0,2,5,5,2,4,7,4,1,0, N , a ,1,0,36,99,4,27,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ne7,Sarsi, SARSI . . ,8,NA,313,0,1880,54,-110,2,8,0,0,0,1,8,5,3,9,1,10,2,6,3,9,1,9,1,9,1,9,8,7,15,9,4,1,1,1,0,2,2,0,0,3,1,1,1,4,1,3,6,9,9,6,9,9,6,6,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,1,9,1,1,5,5,1,9,5,1,2,2,2,0,4,5,0,0,0,0,0,1,4, N , e ,7,59,54,99,4,27,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na38,Katikitegon, KATIKITEG ,1,NA,282,0,1800,46,-92,3,3,4,0,0,6,8,7,2,9,1,10,9,11,4,9,4,9,1,9,9,9,1,4,15,9,5,1,1,3,2,3,1,2,5,2,1,1,1,1,1,2,1,9,9,8,6,8,6,5,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,1,9,1,1,1,1,0,0,1,9,2,2,2,0,4,4,3,2,0,5,4,1,0, N , a ,38,0,0,0,4,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na28,Sekani, SEKANI. . ,2,NA,283,0,1880,56,-123,1,5,4,0,0,2,8,5,3,3,1,10,9,11,0,0,1,9,1,9,1,9,12,5,15,9,4,1,1,2,0,2,1,4,5,0,1,0,1,1,1,3,6,9,9,6,9,8,0,0,1,1,9,9,9,9,9,9,9,0,0,9,9,9,9,1,9,1,9,1,1,7,5,1,9,0,0,0,2,2,0,4,8,0,0,0,0,0,1,0, N , a ,28,0,0,0,4,27,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na17,Slave, SLAVE . . ,NA,NA,NA,0,1860,61,-120,1,5,4,0,0,2,8,5,3,3,1,10,3,9,3,9,1,9,1,9,2,9,8,7,15,9,4,1,1,2,2,2,1,2,5,5,1,1,1,1,1,3,6,9,9,6,9,1,0,6,1,2,9,9,9,9,9,9,9,0,9,9,9,9,9,1,9,1,9,1,1,7,5,1,9,1,9,4,2,2,0,4,3,5,2,0,8,3,1,0, N , a ,17,0,0,0,4,27,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na27,Tahltan, TAHLTAN . ,5,NA,284,0,1870,58,-131,1,5,4,0,0,1,8,2,2,3,3,1,2,2,4,9,1,9,4,9,9,9,0,0,0,0,0,1,1,3,0,3,1,2,5,5,1,2,1,1,1,3,3,9,9,6,9,8,1,0,1,1,9,9,9,9,9,9,9,9,0,9,9,9,9,2,9,1,9,4,1,2,4,0,0,3,1,4,5,2,3,8,4,0,0,0,0,0,1,0, N , a ,27,0,0,0,4,27,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na26,Tanaina, TANAINA . ,5,NA,287,0,1870,62,-144,1,4,5,0,0,2,1,7,6,3,1,10,2,6,3,9,1,9,6,9,9,9,7,8,15,9,5,1,1,7,0,3,1,1,5,0,1,3,1,1,1,2,3,9,9,6,9,3,1,6,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,4,9,1,9,1,1,1,1,1,9,1,9,2,5,1,3,8,4,0,0,0,0,0,1,0, N , a ,26,0,0,0,4,27,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nb35,Hupa, HUPA. . . ,4,NA,295,0,1860,41,-123,4,1,5,0,0,1,8,7,6,9,1,10,3,9,4,9,1,9,1,9,1,9,7,8,15,9,4,1,1,7,2,3,1,1,5,5,1,0,1,1,1,2,6,9,9,8,9,8,0,4,1,2,9,9,9,9,9,9,9,0,9,9,9,9,9,2,9,1,9,2,1,1,1,0,0,0,0,3,5,2,3,8,3,0,0,0,0,0,1,0, N , b ,35,0,0,0,4,27,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na44,Taqagmiut, TAQAGMIUT ,NA,NA,NA,0,1910,62,-76,0,6,4,0,0,6,8,2,2,3,1,10,3,9,3,9,1,9,1,9,2,9,12,5,15,9,3,1,1,2,1,2,1,0,0,0,1,0,1,1,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,1,1,7,5,0,0,0,0,6,2,2,0,2,10,0,0,0,0,0,0,0, N , a ,44,0,0,0,4,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nb38,Mattole, MATTOLE . ,NA,NA,NA,0,1860,40,-124,3,4,3,0,0,1,8,2,2,9,1,10,3,9,4,9,1,9,1,9,2,9,7,8,15,9,0,1,1,7,0,2,1,1,5,4,1,0,1,1,1,3,6,9,6,4,9,8,0,6,1,1,9,9,9,9,9,9,9,0,9,9,9,9,9,2,9,1,9,0,0,1,1,0,0,5,1,2,5,1,3,8,3,0,0,0,0,0,0,0, N , b ,38,0,0,0,4,27,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na45,Mistassini, MISTASSIN ,NA,NA,NA,0,1914,52,72,1,6,3,0,0,6,5,2,2,9,1,10,3,9,3,9,1,9,1,9,1,9,1,4,1,1,0,1,1,2,1,2,1,0,5,0,1,1,1,1,1,3,6,9,9,6,0,1,1,6,2,4,9,9,9,9,9,0,9,9,9,9,9,9,9,1,9,1,9,1,1,4,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0, N , a ,45,0,0,0,4,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nb6,Tolowa, TOLOWA. . ,7,NA,294,0,1870,42,-124,4,2,4,0,0,1,8,4,6,9,1,8,3,9,6,1,3,9,1,9,9,9,3,3,15,9,5,1,1,3,0,2,1,1,5,3,1,1,1,1,1,8,1,9,9,8,9,1,0,5,1,1,9,9,9,9,9,9,9,0,9,9,9,9,9,2,9,1,9,2,1,1,1,1,9,7,1,2,5,1,3,8,3,0,0,0,0,0,1,2, N , b ,6,59,46,99,4,27,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nb31,Tututni, TUTUTNI . ,7,NA,294,0,1870,42,-124,3,2,5,0,0,1,8,4,6,9,1,8,2,6,6,1,3,9,1,9,9,9,6,4,5,2,5,1,1,3,0,2,1,0,5,0,1,0,1,1,1,2,1,9,9,0,9,1,0,0,1,1,9,9,9,9,0,9,9,0,0,9,9,9,9,2,9,1,9,2,1,5,5,0,0,7,1,3,5,1,3,8,3,0,0,0,0,0,1,0, N , b ,31,0,0,0,4,27,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nh1,Chiricahua, CHIRICAHU ,1,NA,327,0,1880,31,-108,6,4,0,0,0,6,8,7,3,9,3,9,1,10,3,9,1,9,1,9,1,9,7,8,15,9,4,2,6,1,0,3,1,1,5,6,1,1,1,4,1,1,6,9,9,6,6,9,6,6,1,9,1,4,9,9,9,9,9,9,9,9,9,9,9,1,9,1,9,1,1,7,5,1,9,1,9,2,2,2,0,2,8,0,0,0,0,0,1,2, N , h ,1,59,52,99,4,27,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nh16,Jicarilla, JICARILLA ,1,NA,327,0,1870,36,-104,3,4,1,0,2,6,8,7,3,9,3,9,9,11,3,9,1,9,1,9,1,9,8,7,15,9,5,3,6,2,0,3,1,1,5,5,1,1,1,4,1,3,6,9,9,6,6,9,6,6,1,0,0,4,9,9,9,9,9,9,9,9,0,0,9,1,9,1,9,1,1,1,1,5,1,5,1,3,2,2,0,2,8,2,2,0,4,5,1,0, N , h ,16,0,0,0,4,27,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ne2,Kiowa Apache, KIOWA-APA ,5,NA,316,0,1870,36,-99,2,8,0,0,0,4,8,8,3,9,3,9,1,10,3,9,1,9,1,9,2,9,7,8,15,9,4,1,1,1,0,3,1,0,0,0,1,1,1,4,1,3,6,9,9,6,9,0,6,6,1,9,1,9,9,9,9,9,0,9,9,9,9,9,9,1,9,1,9,1,1,0,0,1,9,1,9,3,2,2,0,4,5,0,0,0,0,0,1,4, N , e ,2,59,54,99,4,27,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nh24,Lipan, LIPAN . . ,1,NA,327,0,1880,30,-100,6,4,0,0,0,6,8,8,1,9,3,9,9,11,3,9,1,9,1,9,1,9,8,7,15,9,4,1,1,2,0,3,2,0,5,0,1,1,1,4,1,1,6,9,9,6,0,9,0,6,1,9,0,9,9,9,9,0,9,0,9,9,9,0,9,1,9,1,9,1,1,7,5,1,9,0,0,0,2,2,0,2,8,0,0,0,0,0,1,0, N , h ,24,0,0,0,4,27,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nh15,Mescalero, MESCALERO ,5,NA,327,0,1870,33,-103,4,4,1,0,1,6,8,7,3,9,3,9,9,11,3,9,1,9,1,9,1,9,7,8,15,9,4,2,6,2,0,3,1,0,5,0,1,1,1,1,1,8,6,9,9,6,6,9,4,6,1,0,9,5,9,9,9,9,9,9,9,9,0,9,9,1,9,1,9,2,1,0,0,0,0,1,9,0,2,2,0,2,8,0,0,0,0,0,1,0, N , h ,15,0,0,0,4,27,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nh3,Navaho, NAVAHO. . ,4,NA,331,0,1930,37,-110,2,1,0,3,4,3,8,7,4,9,3,5,1,10,3,9,1,9,5,4,9,9,7,8,15,9,5,6,6,3,4,3,1,1,5,3,1,1,1,3,1,7,3,1,6,1,6,9,1,6,1,9,4,2,3,9,9,9,9,9,9,9,9,9,9,1,9,1,9,2,2,7,5,0,0,2,1,3,2,2,0,2,9,0,0,0,0,0,1,2, N , h ,3,59,52,99,4,27,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nh17,Western Apache, W.APACHE. ,8,NA,331,0,1870,34,-110,3,4,0,0,3,3,8,7,2,9,3,5,1,10,2,9,1,9,5,4,9,9,7,8,15,9,5,3,6,3,1,3,1,0,5,0,1,1,1,4,1,3,3,9,9,6,6,9,5,6,1,9,1,5,9,9,9,9,9,9,9,9,9,1,9,1,9,1,9,1,1,2,4,5,1,5,1,4,5,2,9,8,8,0,0,0,0,0,1,0, N , h ,17,0,0,0,4,27,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nb23,Bellabella, BELLABELL ,4,NA,290,0,1880,52,-128,2,3,5,0,0,4,8,7,2,9,1,10,3,9,3,9,1,9,1,9,4,9,1,4,15,9,4,1,1,3,2,3,1,1,5,0,1,1,1,1,1,2,5,9,8,4,9,8,0,0,1,1,9,9,9,9,9,9,9,0,0,9,9,9,9,4,9,1,9,4,1,2,4,0,0,3,4,0,5,2,3,8,3,5,2,0,4,4,1,0, N , b ,23,0,0,0,4,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na7,Cree Attawapiskat, ATTAWAPIS ,NA,NA,NA,0,1900,53,-83,1,3,6,0,0,2,8,2,2,3,1,10,3,9,3,9,1,9,1,9,6,9,1,4,1,1,5,1,1,2,2,3,1,1,5,0,1,1,1,1,1,2,4,9,9,6,9,1,3,6,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,1,9,1,1,7,5,7,1,7,1,0,2,1,0,4,9,2,2,0,4,4,1,2, N , a ,7,59,36,99,4,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nb3,Kwakiutl, KWAKIUTL. ,7,NA,290,0,1890,51,-128,3,2,5,0,0,4,1,7,2,9,1,10,3,9,4,9,1,9,1,9,4,2,12,5,11,5,4,1,1,7,0,3,2,0,5,4,1,1,1,1,1,2,5,9,6,0,9,1,1,6,1,2,9,9,9,9,0,9,9,9,9,9,9,9,9,4,9,1,9,4,2,1,1,0,0,7,4,2,5,1,3,8,3,0,0,0,0,0,1,0, N , b ,3,0,36,99,4,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nb24,Makah, MAKAH . . ,2,NA,291,0,1860,48,-125,2,2,6,0,0,4,1,7,2,9,1,10,9,11,4,9,1,9,1,9,4,9,7,8,15,9,4,1,1,3,3,3,1,1,5,0,1,1,1,1,1,2,5,9,6,6,9,1,1,6,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,4,9,1,9,4,1,1,1,1,9,5,1,0,5,2,3,6,3,0,0,0,0,0,1,0, N , b ,24,0,0,0,4,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nb11,Nootka, NOOTKA. . ,1,NA,291,0,1880,49,-126,2,2,6,0,0,4,8,7,2,9,1,10,3,9,4,9,1,9,1,9,1,9,7,8,15,9,4,1,1,3,0,3,2,1,5,0,1,1,1,1,1,2,6,9,5,1,9,1,1,6,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,4,9,1,9,4,1,1,1,0,0,4,1,2,5,2,3,8,3,0,0,0,0,0,1,0, N , b ,11,0,0,0,4,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc12,Maidu, MAIDU . . ,1,NA,297,0,1850,40,-121,5,3,2,0,0,2,8,7,3,1,1,10,3,9,3,9,1,9,1,9,1,9,7,8,15,9,5,1,1,3,1,3,2,2,5,0,1,1,1,1,1,1,6,9,9,1,9,8,2,5,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,1,9,1,1,7,5,1,9,1,9,0,2,1,0,4,9,2,2,0,4,4,1,0, N , c ,12,0,0,0,4,29,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc13,Nisenan, NISENAN . ,NA,NA,NA,0,1850,39,-121,5,3,2,0,0,6,8,2,2,3,1,10,3,9,3,9,1,9,1,9,1,9,12,5,15,9,4,1,1,3,0,2,1,1,5,2,1,1,1,1,1,1,6,9,9,1,9,9,1,5,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,1,9,1,1,1,1,0,0,1,9,2,2,1,0,4,9,2,2,0,4,4,1,0, N , c ,13,0,0,0,4,29,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc21,Lake Miwok, LAKEMIWOK ,NA,NA,NA,0,1860,38,-123,4,3,3,0,0,6,8,7,1,0,0,0,0,0,3,9,1,9,1,9,1,9,8,7,15,9,6,1,1,2,0,3,1,0,5,0,1,0,1,1,1,1,6,9,1,0,9,0,0,0,1,0,9,9,9,9,0,9,0,9,0,9,0,9,9,2,9,1,9,1,1,7,5,1,9,1,9,0,2,2,0,2,8,0,0,0,0,0,0,0, N , c ,21,0,0,0,4,29,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
